#Pro.,Eco.,Descripció,Crèdits inicials,Modificacions de crèdit,Crèdits totals consignats,Obligacions reconegudes
2310,221000,SUBMINISTRAMENT ELÈCTRIC EDIFICIS SERVEIS SOCIALS,7000.0,2500.0,9500.0,8969.16
2310,221020,SUBM.COMBUSTIBLE EDIFICIS DESTINATS S. SOCIALS,2800.0,0.0,2800.0,2238.38
2310,226990,DESPESES SERVEI TELEASSISTÈNCIA,13000.0,2600.0,15600.0,15216.73
2310,226991,DESPESES FUNCIONAMENT ACCIÓ SOCIAL,2500.0,6000.0,8500.0,8591.68
2310,226992,DESPESES HOMENATGE GENT GRAN,7500.0,0.0,7500.0,6603.15
2310,226993,DESPESES FUNCIONAMENT SOLIDARITAT I COOPERAC.,2000.0,0.0,2000.0,1300.0
2310,226994,DESPESES FUNCIONAMENT POLÍTIQUES D'IGUALTAT,2500.0,-2000.0,500.0,122.02
2310,227990,SERVEI PUNT DONA,7000.0,0.0,7000.0,6250.56
2310,227991,PRESTACIÓ DE SERVEIS CENTRE DE DISCAPACITATS,225000.0,-3000.0,222000.0,221893.2
2310,227992,SERVEI DE MENJADOR A LES ESCOLES,15000.0,15600.0,30600.0,28185.01
2310,449000,APORTACIÓ RESIDÈNCIA CAN DOTRAS,55000.0,58800.0,113800.0,92000.0
2310,480000,ASSISTÈNCIA SOCIAL,55000.0,0.0,55000.0,57154.92
2310,480001,APORTACIÓ FONS DE SOLIDARITAT I COOPERACIÓ,39000.0,0.0,39000.0,35750.0
2310,480003,CONVENI INTERADMINISTRATIU SERVEIS SOCIALS,3000.0,0.0,3000.0,2923.57
2310,480004,ASSOCIACIÓ DE PARES FILLS DISCAPACITATS,2200.0,0.0,2200.0,2200.0
2310,480005,APORTACIÓ CARITAS,5000.0,0.0,5000.0,5000.0
2310,480006,ALTRES SUBVENCIONS ACCIÓ SOCIAL,4000.0,0.0,4000.0,0.0
2310,480008,PROJECTE SUPORT A LA INFÀNCIA,1000.0,0.0,1000.0,1439.42
2310,480009,"ALTRES SUBVENCIONS (Gent Gran, etc)",800.0,0.0,800.0,0.0
2310,480010,PROJECTES REHABILITACIÓ HABITATGES GENT GRAN,100.0,0.0,100.0,0.0
2410,143000,RETRIBUCIONS PERSONAL PLA OCUPACIONAL I,100.0,30500.0,30600.0,30534.25
2410,143100,PLA D'EMERGENCIA D'OCUPACIÓ,0.0,67100.0,67100.0,85186.91
2410,226990,DESPESES FUNCIONAMENT PROMOCIÓ ECONÒMICA,5000.0,-3500.0,1500.0,978.3
2410,226991,DESPESES DE FOMENT DE L'OCUPACIÓ,2000.0,-1000.0,1000.0,747.67
2410,226992,DESPESES DE FORMACIÓ OCUPACIONAL,25000.0,-15000.0,10000.0,9013.42
2410,227990,PROJECTES DE FORMACIÓ OCUPACIONAL,25000.0,-18000.0,7000.0,6534.0
2410,227991,PLA ESTRATEGIC,12000.0,19500.0,31500.0,10112.8
3130,226990,DESPESES FUNCIONAMENT SERVEI SALUT PUBL. COMUNITÀRIA,1000.0,600.0,1600.0,1601.71
3130,227990,SERVEIS DE RECOLLIDA D'ANIMALS DOMÈSTICS,11000.0,0.0,11000.0,10620.0
3130,227991,SERVEI DE CONTROL DE COLÒNIES DE GATS,1500.0,0.0,1500.0,1041.71
3130,227992,"SERVEIS DE DESRATITZACIÓ, DESINFECCIÓ, ETC",12000.0,2200.0,14200.0,14186.31
3130,227993,PRESTACIÓ SERVEIS INSPECCIÓ LEGIONEL·LOSI,7500.0,0.0,7500.0,5056.0
3200,130000,RETRIBUCIONS PERSONAL FIX ESCOLA D'ADULTS,95500.0,76575.0,172075.0,167228.16
3200,130001,RETRIBUCIIONS PERSONAL FIX ESCOLA DE MÚSICA,64500.0,-31000.0,33500.0,15854.07
3200,131000,RETRIBUCIONS PERSONAL EVENTUAL ESCOLA DE MÚSICA,122500.0,-7250.0,115250.0,108629.7
3200,221000,SUBMINISTRAMENT ELÈCTRIC EDIFICIS ESCOLARS,50000.0,6000.0,56000.0,62100.01
3200,221020,SUBM.COMBUSTIBLE EDIFICIS ESCOLARS,35000.0,5100.0,40100.0,32978.38
3200,226990,DESPESES DE FUNCIONAMENT EDUCACIÓ,9000.0,3600.0,12600.0,13020.08
3200,226991,DESPESES DE FUNCIONAMENT ESCOLA DE MUSICA,5000.0,1500.0,6500.0,6599.74
3200,227990,PRESTACIÓ SERVEIS EDUCATIUS ESCOLA BRESSOL,245000.0,30000.0,275000.0,274030.41
3200,467000,APORTACIÓ CONSORCI ASSOCIAT DE LA UNED,18000.0,12100.0,30100.0,29929.3
3200,468000,SUBVENCIÓ ESCOLA PAU CASALS,8000.0,0.0,8000.0,8000.0
3200,468001,SUBVENCIÓ ESCOLA SANT JORDI,8000.0,0.0,8000.0,8000.0
3200,468002,SUBVENCIÓ INSTITUT MONTMELÓ,8000.0,0.0,8000.0,8000.0
3200,468003,SUBVENCIONS AMPA COL.LEGIS PUBLICS,14500.0,0.0,14500.0,14500.0
3200,468004,AMPA INSTITUT MONTMELÓ (beca d'estudis),1500.0,0.0,1500.0,1411.04
3200,468005,"FUNDACIÓ PRIVADA CULTURAL DE GRANOLLERS, AC",3000.0,0.0,3000.0,2418.0
3200,468006,BROU D'ARTS. ESPAI D'ARTS ESCÈNIQUES,1200.0,0.0,1200.0,1200.0
3300,130000,RETRIBUCIONS PERSONAL FIXE CULTURA I JOVENTUT,76000.0,-10100.0,65900.0,64099.6
3300,131000,RETRIBUCIONS PERSONAL EVENTUAL CULTURA I JOVENTUT,147000.0,55450.0,202450.0,202686.72
3300,221000,SUBMINISTRAMENT ELÈCTRIC DESTINATS S. CULTURALS,40000.0,0.0,40000.0,44518.49
3300,221020,SUBMINISTRAMENT GAS NATURAL EDIFICIS CULTURA,10500.0,0.0,10500.0,8415.48
3300,226990,DESPESES FUNCIONAMENT CULTURA,10000.0,0.0,10000.0,8448.25
3300,226991,DESPESES FUNCIONAMENT PATRIMONI CULTURAL,5000.0,21000.0,26000.0,27627.39
3300,226992,DESPESES DE MONITORS TALLERS,38000.0,1500.0,39500.0,39349.42
3300,226993,FESTA MAJOR,75000.0,3900.0,78900.0,78687.27
3300,226994,CARNESTOLTES,15000.0,-4350.0,10650.0,10635.9
3300,226995,ALTRES FESTES TRADICIONALS,20000.0,6700.0,26700.0,26644.66
3300,226996,CONSUM CULTURAL,24000.0,8500.0,32500.0,32834.2
3300,467000,APORTACIÓ CONSORCI NORMALITZACIÓ LINGÜÍSTICA,11500.0,0.0,11500.0,8292.57
3300,468000,"L'AGRUPA, ASSOCIACIÓ CULTURAL",1920.0,0.0,1920.0,1920.0
3300,468001,LUDUS HISTORIAE,1200.0,0.0,1200.0,1200.0
3300,468002,XARXA,3440.0,0.0,3440.0,3440.0
3300,468003,PENYA BLAUGRANA DE MONTMELÓ,1920.0,0.0,1920.0,1920.0
3300,468004,COLLA DE GEGANTERS DE MONTMELÓ,2320.0,0.0,2320.0,2320.0
3300,468005,ESBART DANSAIRE DE MONTMELÓ,1360.0,0.0,1360.0,1360.0
3300,468006,COLLA DE DIABLES DE MONTMELÓ,2640.0,0.0,2640.0,2640.0
3300,468007,ENTITATS ACTIVITATS DE NADAL,1000.0,0.0,1000.0,1000.0
3300,468008,SUBVENCIÓ ASSOCIACIÓ COMPANYIA DE TEATRE NYAP,480.0,0.0,480.0,0.0
3300,468009,CENTRE D'ESTUDIS MONTMELÓ,3000.0,0.0,3000.0,0.0
3370,226990,DESPESES DE FUNCIONAMENT SERVEI JOVENTUT,10000.0,0.0,10000.0,8371.39
3370,226991,INICIATIVES ACTIVITATS JOVENILS,1000.0,0.0,1000.0,314.6
3370,226992,CASAL D'ESTIU I JOVE,12000.0,0.0,12000.0,12317.22
3370,226993,PARC DE NADAL,7000.0,0.0,7000.0,5905.17
3370,468000,CIJ ESPLAIA'T,8750.0,0.0,8750.0,8750.0
3370,468001,ACEM (ASSOCIACIÓ CULTURAL PER A L'ENTRETENIMENT MUSICAL),4000.0,0.0,4000.0,4000.0
3370,468002,ALTRES SUBVENCIONS DE JOVENTUT,1400.0,0.0,1400.0,1400.0
3410,130000,RETRIBUCIONS PERSONAL FIXE SERVEI D'ESPORTS,53000.0,14550.0,67550.0,60990.14
3410,131000,RETRIBUCIONS PERSONAL EVENTUAL SERVEI D'ESPORTS,101000.0,17180.0,118180.0,115367.1
3410,221000,SUBMINISTRAMENT ELÈCTRIC EDIFICIS DESTINATS ESPORTS,25000.0,2500.0,27500.0,28906.92
3410,221020,SUBM.COMBUSTIBLE EDIFICIS DESTINATS A ESPORTS,13000.0,6000.0,19000.0,16529.37
3410,226990,DESPESES DE FUNCIONAMENT ESPORTS,10000.0,15100.0,25100.0,24796.0
3410,227990,SERVEI PISCINES MUNICIPALS,100.0,0.0,100.0,249.89
3410,468000,CF MONTMELÓ UE,16000.0,0.0,16000.0,16000.0
3410,468001,MONTMELÓ CLUB BÀSQUET,5200.0,0.0,5200.0,5200.0
3410,468002,ASSOCIACIÓ ESPORTIVA MONTMELÓ,4800.0,0.0,4800.0,4800.0
3410,468003,CLUB ESCACS MONTMELÓ,1200.0,0.0,1200.0,1200.0
3410,468004,CLUB PETANCA MONTMELÓ,1440.0,0.0,1440.0,1440.0
3410,468005,SOCIETAT PAJARIL EL NIDO,480.0,0.0,480.0,480.0
3410,468006,PENYA BLAUGRANA MONTMELÓ,1360.0,0.0,1360.0,1360.0
3410,468008,PENYA PERICOS,400.0,0.0,400.0,0.0
3410,468009,CLUB BILLAR MONTMELÓ,800.0,0.0,800.0,800.0
3410,468010,MONTMELÓ ASSOCIACIÓ RÍTMICA,700.0,0.0,700.0,0.0
4320,465000,APORTACIÓ CONSELL COMARCAL MUSEU DEL MOTOR,10.0,0.0,10.0,0.0
4320,467000,APORTACIÓ CONSORCI PROMOCIÓ DEL TURISME DEL VALLÈS ORIENTAL,1100.0,0.0,1100.0,601.64
4390,226990,DESPESES DE FUNCIONAMENT COMERÇ,2000.0,0.0,2000.0,2827.19
4390,226991,DINAMITZACIÓ MERCAT SETMANAL,1000.0,0.0,1000.0,300.0
4390,226992,DESPESES DE FIRES DE COMERÇ I ARTESANIA,8000.0,0.0,8000.0,2019.88
4390,480000,DINAMITZACIÓ COMERCIAL,9000.0,0.0,9000.0,3000.0
4410,226990,DESPESES DE FUNCIONAMENT MOBILITAT SOSTENIBLE,500.0,0.0,500.0,19.89
4410,226991,CAMPANYES FOMENT A LA MOBILITAT SOSTENIBLE,1000.0,0.0,1000.0,230.96
4410,226992,DESPESES SENYALITZACIÓ CAMINS DE MONTMELÓ,100.0,0.0,100.0,0.0
4410,227990,SERVEI DE TRANSPORT,100.0,0.0,100.0,0.0
4410,227991,PLA DE MOBILITAT,100.0,0.0,100.0,0.0
4590,226090,"DESPESES ACTIVITATS CIRCUIT DE CATALUNYA (G. PREMIS, ETC..)",25000.0,13200.0,38200.0,38111.76
4590,227000,PAGAMENT CANON AIGUA,0.0,74700.0,74700.0,74690.32
4590,449000,APORTACIÓ EMPRESA MUNICIPAL DE SERVEIS I OBRES,1814700.0,162600.0,1977300.0,1977300.0
4590,610000,RESTE PROJECTE FEILS,0.0,57900.0,57900.0,57866.14
4590,610001,OBRES XARXA ABASTAMENT D'AIGUA (AFECCIÓ SOTERRAMENT),0.0,817149.88,817149.88,549303.24
4590,770000,CONSTRUCCIÓ DIPÒSIT D'AIGUA TURO DE LA BANDERA,0.0,620632.87,620632.87,0.0
9120,100000,ASSIGNACIONS CARRECS POLITICS,92000.0,13450.0,105450.0,106060.59
9120,226010,PROTOCOL ALCALDIA,2500.0,0.0,2500.0,2594.24
9120,230000,DIETES ÒRGANS DE GOVERN,500.0,600.0,1100.0,721.72
9120,231000,DESPESES LOCOMOCIÓ ÒRGANS DE GOVERN,500.0,0.0,500.0,250.02
9200,120000,BASIQUES FUNCIONARIS SERVEIS GENERALS,61500.0,5650.0,67150.0,62099.35
9200,121000,COMPLEMENT. FUNCIONARIS SERVEIS GENERALS,130600.0,-16775.0,113825.0,98160.54
9200,130000,RETRIBUCIONS PERSONAL FIXE SERVEIS GENERALS,400000.0,43000.0,443000.0,417891.74
9200,131000,RETRIBUCIONS PERSONAL EVENTUAL SERVEIS GENERALS,78500.0,19850.0,98350.0,95183.66
9200,150000,INCENTIU PRODUCTIVITAT FUNCIONARIS SERVEIS GENERALS,12500.0,12825.0,25325.0,31470.54
9200,151000,GRATIFICACIONS HORES EXTRES,10000.0,46500.0,56500.0,62089.09
9200,152000,APLICACIÓ CATÀLEG LLOCS DE TREBAL,100.0,0.0,100.0,0.0
9200,160000,QUOTES CORPORACIO SEGURETAT SOCIAL,848000.0,-71125.0,776875.0,781559.06
9200,162000,FORMACIO I PERFECCIONAMENT PERSONAL FUNC,2500.0,-1500.0,1000.0,965.0
9200,162001,FORMACIO I PERFECCIONAMENT PERSONAL LABORAL,1000.0,-850.0,150.0,6442.0
9200,162090,ALTRES DESPESES SOCIALS,3000.0,6600.0,9600.0,9567.8
9200,202000,LLOGUERS IMMOBLES,0.0,0.0,0.0,2699.04
9200,204000,RÈNTING VEHICLES MUNICIPALS,36000.0,-6000.0,30000.0,28529.63
9200,206000,"RÈNTING INFORMÀTICA, EQUIPS OFICINA, ETC",2600.0,6400.0,9000.0,7666.04
9200,216000,MANTENIMENT DEL SISTEMA INFORMÀTIC,2000.0,0.0,2000.0,1274.42
9200,219000,ESTRIS I CONSERVACIÓ MATERIAL SERVEIS GENERALS,1000.0,0.0,1000.0,1401.2
9200,220000,MATERIAL D'OFICINA SERVEIS GENERALS,11000.0,0.0,11000.0,8722.72
9200,220010,"LLIBRES, REVISTES I ALTRES PUBLICACIONS",1850.0,3000.0,4850.0,4593.4
9200,220020,MATERIAL INFORMÀTIC NO INVENTARIABLE,3000.0,-1500.0,1500.0,736.16
9200,221000,SUBMINISTRAMENT ELÈCTRIC DEPENDÈNCIES S. GENERALS,37000.0,0.0,37000.0,35484.13
9200,221001,SUBMINISTRAMENT ELÈCTRIC ALTRES DEPENDÈNCIES,10000.0,13100.0,23100.0,24169.14
9200,221020,SUBM.COMBUSTIBLE DEPENDÈNCIES SERVEIS GENERALS,5500.0,5600.0,11100.0,8733.85
9200,221040,VESTUARI,100.0,700.0,800.0,781.65
9200,222000,"TELÈFONS, FAX I CORREU",50000.0,36000.0,86000.0,87506.36
9200,222990,SERVEIS DE MISSATGERS,9000.0,8700.0,17700.0,19001.89
9200,224000,ASSEGURANCES PARC MÒBIL,9000.0,-6000.0,3000.0,2510.28
9200,224001,ASSEGURANCES EDIFICIS,10000.0,-2600.0,7400.0,7273.12
9200,224002,ASSEGURANCES RESPONSABILITAT CIVIL,20000.0,-1900.0,18100.0,18087.96
9200,224003,ASSEGURANCES PERSONAL,6700.0,0.0,6700.0,6652.1
9200,224004,ALTRES ASSEGURANCES,5300.0,0.0,5300.0,5530.9
9200,226030,ANUNCIS EN BUTLLETINS OFICIALS  I MITJANS COMUNICACIÓ,5000.0,0.0,5000.0,3162.65
9200,226040,"HONORARIS SERVEIS JURÍDICS, NOTARIALS I REGISTRALS",10000.0,17000.0,27000.0,27250.42
9200,226990,DESPESES FUNCIONAMENT SERVEIS GENERALS,9000.0,4100.0,13100.0,13294.23
9200,226991,DESPESES COMUNITATS DE PROPIETARIS,3000.0,1800.0,4800.0,4991.02
9200,226992,"DESPESES SINISTRES VIA PÚBLICA, VEHICLES, ETC.",10000.0,8500.0,18500.0,19349.33
9200,226993,DESPESES FUNCIONAMENT URBANISME,1500.0,0.0,1500.0,2201.39
9200,227080,SERVEIS DE RECAPTACIÓ ORGANISME AUTÒNOM,150000.0,10000.0,160000.0,158547.92
9200,227990,CONTRACTES DE MANTENIMENT DIVERSOS SERVEIS,55000.0,54000.0,109000.0,105071.73
9200,227991,SERVEIS D'ADMINISTRACIÓ GENERAL,10000.0,3500.0,13500.0,13952.96
9200,227992,SERVEIS MANTENIMENT SISTEMA INFORMÀTIC,25000.0,0.0,25000.0,24176.78
9200,227993,SERVEI MANTENIMENT EQUIPS MULTIFUNCIÓ,16000.0,4000.0,20000.0,22494.35
9200,227994,ALTRES SERVEIS INFORMÀTICS,1000.0,-900.0,100.0,0.0
9200,227995,PREVENCIÓ DE SALUT I RISCOS LABORALS,12000.0,-3000.0,9000.0,10417.5
9200,227996,DESPESES SERVEIS CREU ROJA,9500.0,-7500.0,2000.0,1760.5
9200,230200,DIETES PERSONAL ADMINISTRACIÓ GENERAL,1000.0,0.0,1000.0,167.2
9200,231200,DESPESES LOCOMOCIÓ ADMINISTRACIÓ GENERAL,1000.0,0.0,1000.0,1829.46
9200,462000,ALTRES SUBVENCIONS ADMINISTRACIONS LOCALS,10.0,0.0,10.0,0.0
9200,466000,FEDERACIÓ DE MUNICIPIS DE CATALUNYA,1800.0,0.0,1800.0,1761.89
9200,466001,ASSOCIACIÓ CATALANA DE MUNICIPIS I COMARQUES,1500.0,0.0,1500.0,1491.0
9200,480000,SUBVENCIÓ GRUPS POLÍTICS MUNICIPALS,45600.0,25200.0,70800.0,70806.67
9200,480001,SUBVENCIÓ PER ESTALVI ENERGÈTIC,10.0,0.0,10.0,0.0
9200,480002,CONSELL ECONÒMIC SOCIAL DE MONTMELÓ,10.0,0.0,10.0,0.0
9200,480003,TRANSFERÈNCIA HABITAPARETS,13350.0,0.0,13350.0,11804.31
9200,610000,INVERSIONS 2012,250000.0,122900.0,372900.0,367099.61
9240,226020,"PUBLICITAT, PROPAGANDA, BUTLLETINS, CALENDARIS I ALTRES",12000.0,5200.0,17200.0,18088.61
9240,226990,DESPESES DE FUNCIONAMENT SERVEI DE COMUNICACIÓ,100.0,0.0,100.0,0.0
9240,226991,PRESTACIÓ SERVEIS DISSENY I  COMUNICACIÓ,20000.0,0.0,20000.0,18326.0
9240,467000,APORTACIÓ CONSORCI LOCALRET,1050.0,0.0,1050.0,1047.74
9240,467001,APORTACIÓ CONSORCI TELEDIGITAL MOLLET,68000.0,-14000.0,54000.0,53919.6
#,,T O T A L S,9553750.0,2667232.75,12220982.75,11082512.86
