#Eco.,Descripció,Previsions inicials,Total Modificacions,Previsions totals,Drets reconeguts nets
33300,TAXA APROFITAMENTS SERVEIS TELECOMUNICACIONS,10000.0,0.0,10000.0,5687.4
33500,TAXA OCUPACIÓ AMB TAULES I CADIRES,35000.0,0.0,35000.0,25597.56
33600,TAXA OCUPACIÓ TERRENYS MATERIALS CONSTRUCCIÓ,4500.0,0.0,4500.0,6713.24
33800,TAXA APROFITAMENTS SUBMINISTRE TELÈFON,20000.0,0.0,20000.0,52037.15
33900,TAXA QUIOSCOS,1200.0,0.0,1200.0,887.73
33901,"TAXA OCUPACIÓ TERRENYS PARADES, ETC.",65000.0,0.0,65000.0,70407.19
33902,TAXA MERCAT SETMANAL,45000.0,0.0,45000.0,41938.79
33903,INGRESSOS PER ACTIVITATS CIRCUIT CATALUNYA,140000.0,0.0,140000.0,98524.47
34000,TALLERS CASAL GENT GRAN,2000.0,0.0,2000.0,1261.0
34100,ALTRES INGRESSOS CASAL D'AVIS (BAR),9000.0,0.0,9000.0,4286.24
34200,DINAR EN COMPANYIA,35000.0,0.0,35000.0,35649.39
34300,ALTRES INGRESSOS D'ESPORTS,2000.0,0.0,2000.0,3899.62
34900,ALTRES INGRESSOS CULTURA,25000.0,0.0,25000.0,15440.59
34901,ALTRES INGRESSOS JOVENTUT,3000.0,0.0,3000.0,2883.38
34902,ALTRES INGRESSOS ACTIVITATS CIRCUIT,80000.0,0.0,80000.0,66267.9
34903,ALTRES INGRESSOS CULTURA (SALA POLIVALENT),6000.0,0.0,6000.0,3720.0
38900,REINTEGRAMENTS DE PRESSUPOSTOS TANCATS,1000.0,0.0,1000.0,696.92
39100,SANCIONS URBANISTIQUES,600.0,0.0,600.0,1500.0
39120,MULTES,60000.0,0.0,60000.0,62567.63
39190,ALTRES SANCIONS,10000.0,0.0,10000.0,57371.51
39211,RECARRECS CONSTRENYIMENT,55000.0,0.0,55000.0,51143.12
39300,INTERESSOS DEMORA,25000.0,0.0,25000.0,21801.06
39800,INGRESSOS PER SINISTRES,6000.0,0.0,6000.0,3865.82
39900,ALTRES INGRESSOS DIVERSOS,15355.0,0.0,15355.0,21763.87
42000,PARTICIPACIO TRIBUTS ESTAT,1975000.0,0.0,1975000.0,2025501.64
44000,TRANSFERÈNCIES ALTRES ENS PÚBLICS,0.0,12000.0,12000.0,12230.71
45000,APORTACIÓ FONS CATALÀ,125000.0,0.0,125000.0,129696.24
45001,SUBVENCIÓ GENERALITAT. JUTJAT DE PAU,5700.0,0.0,5700.0,5700.0
45002,SUBVENCIÓ GENERALITAT CENTRE DE DISCAPACITATS,240000.0,0.0,240000.0,248493.12
45003,SUBVENCIONS GENERALITAT POLÍTIQUES D'IGUALTAT,100.0,0.0,100.0,0.0
45050,SUBVENCIO GENERALITAT CATALUNYA. TREBALL,100.0,0.0,100.0,0.0
45060,SUBVENCIONS GENERALITAT PLANS D'OCUPACIÓ,100.0,0.0,100.0,0.0
45070,PUOSC MANTENIMENT 2014,50000.0,0.0,50000.0,50000.0
45080,ALTRES SUBVENCIONS GENERALITAT,25000.0,0.0,25000.0,37355.12
45090,CENTRE DE RECURSOS PEDAGÒGICS,30000.0,0.0,30000.0,26100.0
46100,DE DIPUTACIÓ SERVEIS SOCIALS I SANITAT,50000.0,0.0,50000.0,69474.44
46102,DE DIPUTACIÓ CULTURA I JOVENTUT,15000.0,0.0,15000.0,2940.0
46103,DE DIPUTACIÓ ENSENYAMENT I ESPORTS,29000.0,0.0,29000.0,62826.29
46104,DE DIPUTACIÓ MEDI AMBIENT I TURISME,1500.0,0.0,1500.0,1500.0
46105,ALTRES SUBVENCIONS DIPUTACIÓ,210000.0,0.0,210000.0,174907.51
46106,DE DIPUTACIÓ PER PACTES TERRITORIALS,100.0,0.0,100.0,0.0
46107,DE DIPUTACIÓ. SALUT PÚBLICA,1000.0,0.0,1000.0,0.0
46108,SUBVENCIONS DIPUTACIÓ DINAMITZACIÓ COMERCIAL,3000.0,9600.0,12600.0,0.0
46200,CONVENI AJUNTAMENT DE MONTORNÉS CAN TACÓ,15000.0,6000.0,21000.0,21077.57
46201,CONVENI SEGURETAT AJ. MARTORELLES,387000.0,140600.0,527600.0,534970.15
46500,DEL CONSELL COMARCAL SERVEIS SOCIALS,75000.0,0.0,75000.0,104945.25
46501,DEL CONSELL COMARCAL BEQUES,30000.0,0.0,30000.0,36152.2
46502,DEL CONSELL COMARCAL SAD DEPENDÈNCIA,50000.0,0.0,50000.0,36676.73
46503,SUBVENCIONS CONSELL COMARCAL TURISME,100.0,0.0,100.0,0.0
46504,ALTRES TRANSFERENCIES CONSELL COMARCAL,1000.0,0.0,1000.0,36631.95
46600,CÀNON RESIDUS. AGÈNCIA DE RESIDUS DE CATALUNYA,20000.0,0.0,20000.0,21086.14
46601,RETORN PAPER CARTRO. CRVO,10000.0,0.0,10000.0,20064.91
47000,TRANSFERENCIES D'EMPRESES PRIVADES,9000.0,0.0,9000.0,34685.0
47001,APORTACIO CIRCUIT DE CATALUNYA,100.0,0.0,100.0,0.0
48000,TRANS.DE FAMÍLIES I INST. SENSE FI DE LUCRE,100.0,0.0,100.0,0.0
52000,INTERESES EN CUENTAS CORRIENTES,100.0,0.0,100.0,126.04
55000,LLOGUERS APARCAMENTS,100.0,0.0,100.0,822.8
55001,CONCESSIO POMPES FUNEBRES,100.0,0.0,100.0,6523.31
55002,CONCESSIO BAR PISCINA MUNICIPAL,100.0,0.0,100.0,0.0
55003,CONCESSIO GESTIÓ PISCINA MUNICIPAL,100.0,0.0,100.0,0.0
55004,CONCESSIÓ BAR CAMP DE FUTBOL,6000.0,0.0,6000.0,2000.0
55005,ALTRES CONCESSIONS,35000.0,0.0,35000.0,22917.18
55500,APROFITAMENTS ESPECIALS,100.0,0.0,100.0,0.0
59900,ALTRES INGRESSOS PATRIMONIALS,75000.0,0.0,75000.0,72000.0
61900,ALIENACIÓ DE TERRENYS,100.0,0.0,100.0,0.0
72000,DE L'ADMINISTRACIO GENERAL DE L'ESTAT,100.0,0.0,100.0,0.0
75080,TRANSFERÈNCIES GENERALITAT,100.0,0.0,100.0,0.0
76100,DIPUTACIO DE BARCELONA XARXA BARCELONA MUNICIPIS DE QUALITAT,100.0,0.0,100.0,0.0
76101,TRANSFERÈNCIES DIPUTACIÓ,100.0,59800.0,59900.0,112152.11
76102,TRANSFERÈNCIES DIPUTACIÓ,0.0,0.0,0.0,0.0
76105,SUBVENCIÓ DIPUTACIÓ DE BARCELONA,0.0,50000.0,50000.0,50000.0
77000,TRANSFERÈNCIES EMPRESES PRIVADES,100.0,0.0,100.0,0.0
87010,ROMANENTS AMB FINAAÇAMENT AFECTAT,0.0,380413.0,380413.0,0.0
91100,AJUT DE CAIXA DIPUTACIÓ DE BARCELONA,100.0,0.0,100.0,0.0
91101,PRÉSTEC,0.0,0.0,0.0,0.0
91300,PRÉSTEC INVERSIONS,100.0,0.0,100.0,0.0
91301,PRÉSTAM REBUTS A/L P D'ENS DE FORA DEL SECTOR PÚBLIC,0.0,0.0,0.0,0.0
91302,PRESTECS,0.0,0.0,0.0,0.0
#,T O T A L S,11892355.0,697313.0,12589668.0,12339064.51
