#Pro.,Eco.,Descripció,Crèdits inicials,Modificacions de crèdit,Crèdits totals consignats,Obligacions reconegudes
1510,131000,RETRIBUCIONS PERSOANL TEMPORAL URBANISME,619297.0,33500.0,652797.0,648929.18
1510,461000,TRANSFERENCIAS DIPUTACION,0.0,0.0,0.0,3400.0
1510,761000,TRANSFERÈNCIES CAPITAL,1000.0,0.0,1000.0,0.0
1550,210000,MANTENIMENT SPAI PÚBLIC,90000.0,0.0,90000.0,97911.27
1550,210001,SSENYALITZACIO HORIZONTAL VIES PUBLIQUES,7000.0,1200.0,8200.0,8138.41
1550,210002,SENYALITZACIÓ VERTICAL VIES PÚBLIQUES,5000.0,0.0,5000.0,5760.85
1610,210000,MANTENIMENT XARXA SUBMINISTRAMENT AIGUA,15000.0,0.0,15000.0,15334.57
1610,221010,SUBMINISTRAMENT AIGÜES TER-LLOBREGAT,428500.0,0.0,428500.0,428049.01
1610,227990,SERVEI ANÀLISI DE CONTROL I LECTURES DE L'AIGUA,6000.0,0.0,6000.0,6168.94
1610,227991,MANTENIMENT SERVEI DE CLAVEGUERAM,41800.0,0.0,41800.0,37662.57
1620,467000,SERVEI DEIXALLERIA,42500.0,-1000.0,41500.0,41430.4
1620,467001,SERVEI RECOLLIDA SELECTIVA,27000.0,8100.0,35100.0,35110.14
1620,467002,SERVEI DE RECOLLIDA I TRACTAMENT MATÈRIA ORGÀNICA,35000.0,-2300.0,32700.0,31521.52
1620,467003,TRANSFERÈNCIA I ELIMINACIÓ RESIDUS MPALS. ORDINARIS,157000.0,400.0,157400.0,156933.14
1620,467004,SERVEI RECOLLIDA RESTA I FRACCIÓ ORGÀNICA MERCAT,5500.0,0.0,5500.0,5132.76
1620,467005,SERVEI DE RECOLLIDA DE PAPER I CARTRÓ COMERCIAL,14400.0,-1100.0,13300.0,13092.24
1620,467006,SERVEI DE RECOLLIDA FRACCIÓ RESTA,150000.0,-3000.0,147000.0,146950.97
1620,467007,SERVEI DE VOLUMINOSOS I ELIMINACIÓ RESIDUS BANALS,19500.0,-1700.0,17800.0,17684.46
1620,467008,QUOTA MUNICIPIS ADHERITS,30000.0,-4500.0,25500.0,25503.6
1620,467009,DESPESES CONTENIDORS CÀRREGA LATERAL,38000.0,-850.0,37150.0,37079.4
1620,467010,SERVEI RECOLLIDA FRACCIÓ ORGÀNICA COMERCIAL,26000.0,-900.0,25100.0,25034.76
1620,467011,GESTIÓ DE RESIDUS GENERALS,15000.0,-5200.0,9800.0,10634.33
1630,131000,RETRIBUCIONS PERSONAL TEMPORAL NETEJA VIÀRIA,95782.0,11800.0,107582.0,106942.76
1650,210000,MANTENIMENT ENLLUMENAT PÚBLIC,15000.0,0.0,15000.0,16976.52
1650,221000,SUBMINISTRAMENT ELÈCTRIC ENLLUMENAT PÚBLIC,140000.0,-21000.0,119000.0,108933.32
1700,226990,DESPESES DE FUNCIONAMENT MEDI AMBIENT,3000.0,1200.0,4200.0,5519.95
1710,210000,"PARCS, JARDINS I CAMINS",55000.0,0.0,55000.0,57204.6
1720,467000,APORTACIÓ CONCORCI CONCA RIU BESOS,150.0,0.0,150.0,105.41
1720,467001,CONVENI GESTIÓ ENERGÈTICA CONSELL COMARCAL,2200.0,0.0,2200.0,0.0
2300,120000,RETRIBUCIONS BÀSIQUES FUNCIONARIS ACCIÓ SOCIAL,36541.0,0.0,36541.0,27939.71
2300,121000,RETRIBUCIONS COMPLEMENTARIES FUNCIONARIS SERVEIS SOCIALS,40110.0,-14500.0,25610.0,30159.21
2300,131000,RETRIBUCIONS BASIQUES PERSONAL TEMPORAL ACCIÓ SOCIAL,228278.0,70600.0,298878.0,300907.73
2310,212000,MANTENIMENT I CONSERVACIÓ EDIFICIS ACCIÓ SOCIAL,2000.0,-800.0,1200.0,1195.97
2310,221000,SUBMINISTRAMENT ELÈCTRIC EDIFICIS SERVEIS SOCIALS,11800.0,-6000.0,5800.0,4082.76
2310,221020,SUBM.COMBUSTIBLE EDIFICIS DESTINATS S. SOCIALS,1900.0,0.0,1900.0,2111.04
2310,226991,DESPESES FUNCIONAMENT ACCIO SOCIAL,4000.0,0.0,4000.0,517.37
2310,410000,APORTACIÓ RESIDÈNCIA CAN DOTRAS,149000.0,0.0,149000.0,149000.0
2310,480000,ASSISTÈNCIA SOCIAL,40000.0,0.0,40000.0,46052.26
2310,480001,APORTACIÓ FONS DE SOLIDARITAT I COOPERACIÓ,750.0,0.0,750.0,750.0
2310,480002,BEQUES LLIBRES ESCOLARS,15000.0,0.0,15000.0,7250.0
2310,480003,CONVENI INTERADMINISTRATIU SERVEIS SOCIALS,7650.0,0.0,7650.0,2035.91
2310,480004,ASSOCIACIÓ DE PARES FILLS DISCAPACITATS,2200.0,0.0,2200.0,2200.0
2310,480005,APORTACIÓ CARITAS,6500.0,0.0,6500.0,6500.0
2310,480009,ASSOCIACIÓ GENT GRAN DE MONTMELÓ,1000.0,0.0,1000.0,1000.0
2310,480010,PROJECTES REHABILITACIÓ HABITATGES GENT GRAN,3500.0,0.0,3500.0,3528.38
2310,480011,SUBVENCIÓ IMPOST BÉNS IMMOLBES,3000.0,4950.0,7950.0,7890.55
2310,480012,AJUTS AL LLOGUER,50000.0,-35000.0,15000.0,14400.0
2310,480013,APORTACIÓ ONCOVALLÈS,100.0,0.0,100.0,1000.0
2310,480015,TARJETA MONEDER D'IMPACTE SOCIAL,19000.0,-6000.0,13000.0,9945.8
2320,226993,DESPESES FUNCIONAMENT SOLIDARITAT I COOPERACIÓ,2000.0,0.0,2000.0,1575.42
2320,226994,DESPESES DE FUNCIONAMENT POLITIQUES D'IGUALTAT,1000.0,0.0,1000.0,902.0
2320,227992,AJUTS MEJADOR A LES ESCOLES,40000.0,0.0,40000.0,34281.82
2320,227993,AJUST DE MENJADOR ESCOLA BRESSOL,9000.0,-3000.0,6000.0,6463.92
2320,227995,AJUSTS ESTADA ESCOLA BRESSOL,11000.0,-2200.0,8800.0,10402.13
2330,226990,DESPESES SERVEI TELEASSISTÈNCIA,19000.0,0.0,19000.0,15626.39
2330,226992,DESPESES HOMENATGE GENT GRAN,5000.0,4000.0,9000.0,10636.05
2330,226995,DESPESES FUNCIONAMENT CASAL GENT GRAN,11500.0,0.0,11500.0,6868.7
2330,226996,DESPESES SERVEI DINAR EN COMPANYIA,44000.0,0.0,44000.0,44967.18
2330,227990,SERVEI PUNT DONA,12800.0,0.0,12800.0,11357.4
2330,227991,PRESTACIÓ SERVEIS CENTRE DE DISCAPACITATS,250000.0,0.0,250000.0,250000.0
2410,143100,PLA D'EMERGENCIA D'OCUPACIÓ,106352.0,-3000.0,103352.0,101922.97
2410,212000,MANTENIMENT I CONSERVACIÓ EDIFICIS PROMOCIÓ ECONÒMICA,5000.0,0.0,5000.0,5296.33
2410,226990,DESPESES FUNCIONAMENT PROMOCIÓ ECONÒMICA,2000.0,0.0,2000.0,1991.81
2410,226992,DESPESES DE FORMACIÓ OCUPACIONAL PRÒPIA,40000.0,-18000.0,22000.0,16768.59
2410,470000,MESURES ESPECIALS PROMOCIÓ OCUPACIÓ (EMPRESES),15000.0,-6100.0,8900.0,8823.6
2410,470001,DESPESES FOMENT DE L'OCUPACIÓ,14000.0,-7000.0,7000.0,7000.0
3110,226990,DESPESES FUNCIONAMENT SERVEI SALUT PUBL. COMUNITÀRIA,2500.0,0.0,2500.0,918.1
3110,227990,SERVEIS DE RECOLLIDA D'ANIMALS DOMÈSTICS,2000.0,1300.0,3300.0,2575.0
3110,227991,SERVEI DE CONTROL DE COLÒNIES DE GATS,2000.0,200.0,2200.0,3990.33
3110,227992,"SERVEIS DE DESRATITZACIÓ, DESINFECCIÓ, ETC",13500.0,0.0,13500.0,14472.92
3110,227993,PRESTACIÓ SERVEIS INSPECCIÓ LEGIONEL·LOSI,8500.0,0.0,8500.0,7514.1
3200,120000,BÀSIQUES FUNCIONARIS EDUCACIÓ,7308.0,0.0,7308.0,8468.94
3200,121000,RETRIBUCIONS COMPLEMENTARIES FUNCIONARIS EDUCACIÓ,7832.0,0.0,7832.0,6746.52
3200,212000,MANTENIMENT EDIFICIS ESCOLARS,9000.0,9000.0,18000.0,15548.64
3200,226990,DESPESES DE FUNCIONAMENT EDUCACIÓ,11000.0,0.0,11000.0,9170.34
3200,467000,APORTACIÓ CONSORCI ASSOCIAT DE LA UNED,18000.0,0.0,18000.0,18000.0
3200,468000,SUBVENCIÓ ESCOLA PAU CASALS,8000.0,0.0,8000.0,8000.0
3200,468001,SUBVENCIÓ ESCOLA SANT JORDI,8000.0,0.0,8000.0,8000.0
3200,468002,SUBVENCIÓ INSTITUT MONTMELÓ,9000.0,0.0,9000.0,9000.0
3200,468003,SUBVENCIONS AMPA COL.LEGIS PUBLICS,14500.0,0.0,14500.0,14500.0
3200,468004,AMPA INSTITUT MONTMELÓ (beca d'estudis),2500.0,0.0,2500.0,2553.12
3200,468005,"FUNDACIÓ PRIVADA CULTURAL DE GRANOLLERS, AC",4200.0,0.0,4200.0,3686.6
3210,221000,SUBMINISTRAMENT ELECTRIC EDIFICIS ESCOLARS,55000.0,-10000.0,45000.0,42536.02
3210,221020,SUBMINISTRAMENT GAS EDIFICIS ESCOLARS,38000.0,0.0,38000.0,38347.88
3240,130000,RETRIBUCIONS PERSONAL FIXE ESCOLA D'ADULTS,56031.0,-17000.0,39031.0,39776.55
3240,130001,RETRIBUCIONS PERSONAL FIXE ESCOLA DE MÚSICA,37297.0,9000.0,46297.0,45977.88
3240,131000,RETRIBUCIONS BASIQUES PERSONAL TEMPORAL ESCOLA DE MÚSICA,79637.0,-1000.0,78637.0,78310.42
3240,131001,RETRIBUCIONS PERSONAL TEMPORAL ESCOLA D'ADULTS,109465.0,6500.0,115965.0,115109.13
3240,226991,DESPESES DE FUNCIONAMENT ESCOLA DE MÚSICA,9000.0,0.0,9000.0,8843.97
3240,227990,PRESTACIÓ SERVEIS EDUCATIUS ESCOLA BRESSOL,200000.0,0.0,200000.0,196666.66
3240,227991,PRESTACIÓ SERVEI TIS,10500.0,0.0,10500.0,10785.33
3240,227996,PRESTACIÓ SERVEI PROJECTE CENTRE OBERT,24000.0,10000.0,34000.0,33718.88
3300,120000,BÀSIQUES FUNCIONARIS CULTURA I JOVENTUT,23649.0,0.0,23649.0,26708.18
3300,121000,RETRIBUCIONS COMPLEMENTARIES FUNCIONARIS CULTURA I JOVENTUT,40009.0,0.0,40009.0,37268.44
3300,131000,RETRIBUCIONS PERSONAL EVENTUAL CULTURA I JOVENTUT,207239.0,45700.0,252939.0,252470.19
3334,212000,MANTENIMENT EDIFICIS CULTURALS,4000.0,2000.0,6000.0,6970.05
3334,221000,ENERGIA ELECTRICA EDIFICIS CULTURALS,34600.0,0.0,34600.0,31920.09
3334,221020,SUBMINISTRAMENT GAS EDIFICIS CULTURALS,9000.0,0.0,9000.0,8361.05
3334,226990,DESPESES DE FUNCIONAMENT CULTURA,20800.0,0.0,20800.0,18664.51
3340,226992,DESPESES MONITORS TALLERS,45000.0,6000.0,51000.0,49575.51
3340,467000,CONSORCI NORMALITZACIÓ LINGÜÍSTICA,8800.0,-500.0,8300.0,8205.32
3340,468000,L'AGRUPA,1950.0,0.0,1950.0,1950.0
3340,468001,LUDUS HISTORIAE,1200.0,0.0,1200.0,1200.0
3340,468002,XARXA,3450.0,0.0,3450.0,3450.0
3340,468003,PENYA BLAUGRANA MONTMELÓ,1950.0,0.0,1950.0,1950.0
3340,468004,COLLA DE GEGANTERS DE MONTMELÓ,2350.0,0.0,2350.0,2350.0
3340,468005,ESBART DANSAIRE MONTMELÓ,1375.0,0.0,1375.0,1375.0
3340,468006,COLLA DE DIABLES DE MONTMELÓ,2650.0,0.0,2650.0,2650.0
3340,468007,ENTITATS ACTIVITATS DE NADAL,1000.0,0.0,1000.0,1000.0
3340,468008,SUBVENCIÓ SOLIDARITÉ,1000.0,0.0,1000.0,1000.0
3340,468009,CENTRE D'ESTUDIS MONTMELÓ,2000.0,0.0,2000.0,2000.0
3340,468010,COL·LECTIU LA SAL,200.0,0.0,200.0,200.0
3340,468011,MONTMELÓ CULTURA I TRADICIÓ,5500.0,0.0,5500.0,5500.0
3340,468012,CLÀSSICS MONTMELÓ,1000.0,0.0,1000.0,1000.0
3340,468013,PENYA PERICOS,400.0,0.0,400.0,400.0
3360,226991,DESPESES FUNCIONAMENT PATRIMONI CULTURAL,4500.0,0.0,4500.0,2650.11
3360,226997,DESPESES FUNCIONAMENT MONS OBSERVANS CAN TACÓ,7000.0,0.0,7000.0,3805.89
3360,227000,PRESTACIÓ SERVEIS MONS OBSERVANS CAN TACÓ,24000.0,12000.0,36000.0,41807.43
3370,212000,MANTENIMENT EDIFICIS JUVENILS,2000.0,1800.0,3800.0,5438.38
3370,221000,ENERGIA ELECTRICA CENTRE JUVENIL,5500.0,0.0,5500.0,6284.68
3370,226990,DESPESES DE FUNCIONAMENT SERVEI JOVENTUT,10000.0,-1900.0,8100.0,6275.17
3370,226992,CASAL D'ESTIU I JOVE,9500.0,0.0,9500.0,9054.7
3370,226993,PARC DE NADAL,6000.0,0.0,6000.0,6089.07
3370,468000,CIJ ESPLAIA'T,8000.0,0.0,8000.0,8000.0
3370,468002,ALTRES SUBVENCIONS DE JOVENTUT,600.0,500.0,1100.0,1100.0
3380,226993,FESTA MAJOR,96000.0,-4800.0,91200.0,91172.3
3380,226994,CARNESTOLTES,15500.0,0.0,15500.0,15694.7
3380,226995,ALTRES FESTES TRADICIONALS,47000.0,0.0,47000.0,46833.0
3380,226996,CONSUM CULTURAL,51500.0,0.0,51500.0,51371.93
3400,120000,RETRIBUCIONS BÀSIQUES FUNCIONARIS ESPORTS,8708.0,0.0,8708.0,10458.64
3400,121000,RETRIBUCIONS COMPLEMENTARIES FUNCIONARIS ESPORTS,12789.0,0.0,12789.0,11201.34
3400,131000,RETRIBUCIONS PERSONAL TEMPORAL ESPORTS,172682.0,-14900.0,157782.0,157460.13
3410,212000,MANTENIMENT INSTAL·LACIONS ESPORTIVES,25000.0,6500.0,31500.0,14024.06
3410,212001,MANTENIMENT PISCINES MUNICIPALS,7500.0,4200.0,11700.0,11624.3
3410,226990,DESPESES DE FUNCIONAMENT ESPORTS,11000.0,0.0,11000.0,11947.0
3410,468000,CF MONTMELÓ UE,16000.0,0.0,16000.0,16000.0
3410,468001,MONTMELÓ CLUB BÀSQUET,5200.0,0.0,5200.0,5200.0
3410,468002,ASSOCIACIÓ ESPORTIVA MONTMELÓ,4800.0,0.0,4800.0,4800.0
3410,468003,CLUB ESCACS MONTMELÓ,1200.0,0.0,1200.0,1200.0
3410,468004,CLUB PETANCA MONTMELÓ,1450.0,0.0,1450.0,1450.0
3410,468006,PENYA BLAUGRANA MONTMELÓ,3375.0,0.0,3375.0,3375.0
3410,468009,CLUB BILLAR MONTMELÓ,800.0,0.0,800.0,800.0
3410,468010,MONTMELÓ ASSOCIACIÓ RÍTMICA,800.0,0.0,800.0,800.0
3410,468012,CLUB KARATE,1600.0,0.0,1600.0,1600.0
3410,468014,CLUB CICLISTA,500.0,0.0,500.0,0.0
3420,221000,SUBMINISTRAMENT ELECTRIC INSTAL·LACIONS ESPORTIVES,40000.0,-2000.0,38000.0,36887.52
3420,221020,SUBMINISTRAMENT GAS INSTAL·LACIONS ESPORTIVES,21000.0,0.0,21000.0,16074.63
3420,227990,SERVEI PISCINES MUNICIPALS,100.0,22000.0,22100.0,21699.19
4310,226990,DESPESES E FUNCIONAMENT COMERÇ,5000.0,0.0,5000.0,3246.38
4310,226991,DINAMITZACIÓ MERCAL SETMANAL,1000.0,0.0,1000.0,515.38
4310,226992,DESPESES FIRA DE COMERÇ I ARTESANIA,5000.0,0.0,5000.0,4477.48
4310,480000,DINAMITZACIÓ COMERCIAL,6000.0,0.0,6000.0,5600.0
4320,226990,DESPESES DE FUNCIONAMENT SERVEI DE TURISME,1000.0,0.0,1000.0,0.0
4320,467000,APORTACIÓ CONSORCI PROMOCIÓ DEL TURISME DEL VALLÈS ORIENTAL,750.0,0.0,750.0,715.04
4410,226990,DESPESES DE FUNCIONAMENT MOBILITAT SOSTENIBLE,1000.0,0.0,1000.0,19.6
4410,226991,CAMPANYES FOMENT A LA MOBILITAT SOSTENIBLE,500.0,0.0,500.0,0.0
4590,203000,LLOGUER MAQUINÀRIA OBRS I SERVEIS,9000.0,0.0,9000.0,4478.33
4590,212000,MANTENIMENT EDIFICIS AJUNTAMENT,5000.0,3100.0,8100.0,9214.96
4590,213000,ADQUISICIÓ I MANTENIMENT MAQUINÀRIA I EINES,8000.0,0.0,8000.0,8713.69
4590,214000,REPARACIONS I MANTENIMENT VEHICLES MUNICIPALS,10000.0,0.0,10000.0,11441.35
4590,221030,COMBUSTIBLES VEHICLES MUNICIPALS,18000.0,6000.0,24000.0,30570.49
4590,221040,VESTUARI PERSONALS SERVEIS MUNICIPALS,9000.0,0.0,9000.0,9836.3
4590,221100,MATERIAL DE NETEJA SERVEIS MUNICIPALS,8000.0,1000.0,9000.0,9563.93
4590,226090,"DESPESES ACTIVITATS CIRCUIT DE CATALUNYA (G. PREMIS, ETC..)",63000.0,38100.0,101100.0,100640.19
4590,227000,PAGAMENT CANON AIGUA,425000.0,-23000.0,402000.0,401881.84
4930,226000,DESPESES DE FUNCIONAMENT SERVEI CONSUM,1000.0,0.0,1000.0,0.0
4930,227000,DESPESES SERVEI CONSUM,6000.0,0.0,6000.0,6000.0
9120,100000,ASSIGNACIONS CARRECS POLITICS,118233.0,-5000.0,113233.0,114649.7
9120,226010,DESPESES DE FUNCIONAMENT ALCALDIA,2500.0,0.0,2500.0,2230.13
9120,230000,DIETES ÒRGANS DE GOVERN,200.0,0.0,200.0,0.0
9120,231000,DESPESES LOCOMOCIÓ ÒRGANS DE GOVERN,600.0,0.0,600.0,374.42
9120,480000,GRUPS POLITICS MUNICIPALS,42000.0,0.0,42000.0,42000.0
9200,120000,BASIQUES FUNCIONARIS SERVEIS GENERALS,201042.0,0.0,201042.0,252422.26
9200,121000,COMPLEMENT. FUNCIONARIS SERVEIS GENERALS,277003.0,34000.0,311003.0,267168.96
9200,130000,RETRIBUCIONS PERSONAL FIXE SERVEIS GENERALS,63312.0,1200.0,64512.0,64799.61
9200,131000,RETRIBUCIONS PERSONAL EVENTUAL SERVEIS GENERALS,223183.0,14500.0,237683.0,239032.61
9200,150000,PRODUCTIVITATSERVEIS GENERALS,7000.0,0.0,7000.0,2000.0
9200,151000,GRATIFICACIONS HORES EXTRES,36842.0,5000.0,41842.0,40174.44
9200,151100,ALTRES RETRIBUCIONS,30000.0,-16500.0,13500.0,3377.33
9200,160000,QUOTES CORPORACIO SEGURETAT SOCIAL,1235407.0,-50000.0,1185407.0,1196673.34
9200,162000,FORMACIO I PERFECCIONAMENT PERSONAL FUNC,2000.0,0.0,2000.0,2550.55
9200,162001,FORMACIO I PERFECCIONAMENT PERSONAL LABORAL,1500.0,0.0,1500.0,0.0
9200,162090,ALTRES DESPESES SOCIALS,19950.0,0.0,19950.0,16848.22
9200,202000,LLOGUERS IMMOBLES,24100.0,400.0,24500.0,24964.16
9200,203000,REINTING DESFIBRILADORS,4750.0,0.0,4750.0,5329.93
9200,204000,RÈNTING VEHICLES MUNICIPALS,43000.0,8500.0,51500.0,51397.97
9200,204100,RÈNTING ENLLUMENAT PÚBLIC,78700.0,0.0,78700.0,72122.38
9200,204200,RENTING ESCOMBRADORA,56500.0,0.0,56500.0,56337.6
9200,206000,"RÈNTING INFORMÀTICA, EQUIPS OFICINA, ETC",23100.0,7200.0,30300.0,29929.61
9200,216000,MANTENIMENT DEL SISTEMA INFORMÀTIC,1000.0,0.0,1000.0,978.02
9200,219000,ESTRIS I CONSERVACIÓ MATERIAL SERVEIS GENERALS,1000.0,0.0,1000.0,795.19
9200,220000,MATERIAL D'OFICINA SERVEIS GENERALS,5000.0,3000.0,8000.0,7593.42
9200,220010,"LLIBRES, REVISTES I ALTRES PUBLICACIONS",500.0,0.0,500.0,827.84
9200,220020,MATERIAL INFORMÀTIC NO INVENTARIABLE,3000.0,0.0,3000.0,252.02
9200,221000,SUBMINISTRAMENT ELÈCTRIC DEPENDÈNCIES S. GENERALS,37000.0,-6000.0,31000.0,27153.91
9200,221001,SUBMINISTRAMENT ELÈCTRIC ALTRES DEPENDÈNCIES,12000.0,0.0,12000.0,20777.22
9200,221020,SUBM.COMBUSTIBLE DEPENDÈNCIES SERVEIS GENERALS,8000.0,0.0,8000.0,7309.85
9200,221040,VESTUARI SERVEIS GENERALS,1000.0,0.0,1000.0,932.75
9200,222000,DESPESES DE TELECOMUNICACIÓ (VEU I DADES),24000.0,0.0,24000.0,25272.56
9200,222990,SERVEIS DE MISSATGERS I CORREUS,10000.0,6000.0,16000.0,18300.83
9200,224000,ASSEGURANCES PARC MÒBIL,3050.0,0.0,3050.0,2698.2
9200,224001,ASSEGURANCES EDIFICIS,7000.0,0.0,7000.0,7000.01
9200,224002,ASSEGURANCES RESPONSABILITAT CIVIL,7000.0,500.0,7500.0,7500.0
9200,224003,ASSEGURANCES PERSONAL,4000.0,0.0,4000.0,3990.0
9200,224004,ALTRES ASSEGURANCES,5500.0,0.0,5500.0,6855.4
9200,226030,ANUNCIS EN BUTLLETINS OFICIALS  I MITJANS COMUNICACIÓ,6000.0,3000.0,9000.0,11581.37
9200,226040,"HONORARIS SERVEIS JURÍDICS, NOTARIALS I REGISTRALS",15000.0,-1300.0,13700.0,11638.53
9200,226990,DESPESES FUNCIONAMENT SERVEIS GENERALS,15000.0,5000.0,20000.0,22071.55
9200,226991,DESPESES COMUNITATS DE PROPIETARIS,7000.0,0.0,7000.0,9320.86
9200,226992,"DESPESES SINISTRES VIA PÚBLICA, VEHICLES, ETC.",4000.0,1000.0,5000.0,7006.92
9200,226993,DESPESES FUNCIONAMENT URBANISME,1000.0,0.0,1000.0,707.06
9200,226994,DESPESES PER EXECUCIO SUBSIDIÀRIA D'OBRES,3000.0,-3000.0,0.0,0.0
9200,226995,RETORN SANCIÓ CAMPSA,60000.0,0.0,60000.0,60000.0
9200,227000,DESPESES DE PARTICIPACIÓ CIUTADANA,3000.0,0.0,3000.0,43.92
9200,227080,SERVEIS DE RECAPTACIÓ ORGANISME AUTÒNOM,165000.0,12000.0,177000.0,179942.77
9200,227990,CONTRACTES DE MANTENIMENT DIVERSOS SERVEIS,234500.0,2000.0,236500.0,232350.32
9200,227991,SERVEIS D'ADMINISTRACIÓ GENERAL,35000.0,1500.0,36500.0,33710.6
9200,227992,SERVEIS MANTENIMENT SISTEMA INFORMÀTIC,35000.0,0.0,35000.0,35632.98
9200,227993,SERVEI MANTENIMENT EQUIPS MULTIFUNCIÓ,20000.0,0.0,20000.0,19947.25
9200,227994,ALTRES SERVEIS INFORMÀTICS,30000.0,10500.0,40500.0,39255.94
