#Eco.,Descripció,Previsions inicials,Total Modificacions,Previsions totals,Drets reconeguts nets
32500,TAXA EXPEDICIO DOCUM. ADMINISTRATIUS,7500.0,0.0,7500.0,5754.46
32600,TAXA RETIRADA DE VEHICLES,7500.0,0.0,7500.0,11394.19
32900,TAXA LLICENCIA TAXIS,600.0,0.0,600.0,840.35
32901,TAXA SERVEIS SALUT PÚBLICA,100.0,0.0,100.0,750.17
33100,TAXA GUALS I RESERVA VIA PUBLICA,125000.0,0.0,125000.0,127267.31
33200,TAXA APROFITAMENTS  SUBMINISTRE ELÈCTRIC I GAS,150000.0,0.0,150000.0,209999.66
33300,TAXA APROFITAMENTS SERVEIS TELECOMUNICACIONS,15000.0,0.0,15000.0,24583.41
33500,TAXA OCUPACIÓ AMB TAULES I CADIRES,20000.0,0.0,20000.0,38954.4
33600,TAXA OCUPACIÓ TERRENYS MATERIALS CONSTRUCCIÓ,5000.0,0.0,5000.0,5042.42
33800,TAXA APROFITAMENTS SUBMINISTRE TELÈFON,32000.0,0.0,32000.0,35843.08
33900,TAXA QUIOSCOS,1100.0,0.0,1100.0,885.07
33901,"TAXA OCUPACIÓ TERRENYS PARADES, ETC.",65000.0,0.0,65000.0,61004.97
33902,TAXA MERCAT SETMANAL,43000.0,0.0,43000.0,43446.08
33903,INGRESSOS PER ACTIVITATS CIRCUIT CATALUNYA,150000.0,0.0,150000.0,141586.69
34100,ALTRES INGRESSOS CASAL D'AVIS (BAR),8000.0,0.0,8000.0,9196.19
34300,ALTRES INGRESSOS D'ESPORTS,7500.0,0.0,7500.0,1505.97
34900,ALTRES INGRESSOS CULTURA,3000.0,0.0,3000.0,5234.42
34901,ALTRES INGRESSOS JOVENTUT,6000.0,0.0,6000.0,2980.0
38900,REINTEGRAMENTS DE PRESSUPOSTOS TANCATS,300.0,0.0,300.0,516.15
39100,SANCIONS URBANISTIQUES,100.0,0.0,100.0,0.0
39120,MULTES,35000.0,0.0,35000.0,47355.5
39190,ALTRES SANCIONS,15000.0,0.0,15000.0,115035.46
39211,RECARRECS CONSTRENYIMENT,30000.0,0.0,30000.0,47087.69
39300,INTERESSOS DEMORA,20000.0,0.0,20000.0,5053.73
39800,INGRESSOS PER SINISTRES,25000.0,0.0,25000.0,21437.2
39900,ALTRES INGRESSOS DIVERSOS,15000.0,0.0,15000.0,17457.47
42000,PARTICIPACIO TRIBUTS ESTAT,1956000.0,0.0,1956000.0,1796401.72
45000,APORTACIÓ FONS CATALÀ,125000.0,0.0,125000.0,39409.05
45001,SUBVENCIÓ GENERALITAT. JUTJAT DE PAU,5700.0,0.0,5700.0,5700.0
45002,SUBVENCIÓ GENERALITAT CENTRE DE DISCAPACITATS,282000.0,0.0,282000.0,282000.0
45003,SUBVENCIONS GENERALITAT POLÍTIQUES D'IGUALTAT,100.0,0.0,100.0,0.0
45030,SUBVENCIO GENERALITAT CATALUNYA. ESCOLA DE MUSICA,34000.0,0.0,34000.0,34000.0
45031,SUBVENCIÓ GENERALITAT. ESCOLA BRESSOL,85800.0,0.0,85800.0,85800.0
45050,SUBVENCIO GENERALITAT CATALUNYA. TREBALL,100.0,0.0,100.0,0.0
45060,SUBVENCIONS GENERALITAT PLANS D'OCUPACIÓ,100.0,0.0,100.0,-5588.47
45080,ALTRES SUBVENCIONS GENERALITAT,3000.0,50000.0,53000.0,88305.47
45090,CENTRE DE RECURSOS PEDAGÒGICS,31000.0,0.0,31000.0,61698.0
46100,DE DIPUTACIÓ SERVEIS SOCIALS I SANITAT,25000.0,0.0,25000.0,25607.0
46102,DE DIPUTACIÓ CULTURA I JOVENTUT,6000.0,0.0,6000.0,10655.31
46103,DE DIPUTACIÓ ENSENYAMENT I ESPORTS,6000.0,0.0,6000.0,22045.5
46104,DE DIPUTACIÓ MEDI AMBIENT I TURISME,1000.0,0.0,1000.0,5025.7
46105,ALTRES SUBVENCIONS DIPUTACIÓ,6000.0,88400.0,94400.0,126233.59
46106,DE DIPUTACIÓ PER PACTES TERRITORIALS,15000.0,15000.0,30000.0,30669.66
46107,DE DIPUTACIÓ. SALUT PÚBLICA,15000.0,0.0,15000.0,7461.0
46200,APORTACIÓ JACIMENT CAN TACÓ - AJ MONTORNES,0.0,0.0,0.0,19957.84
46500,DEL CONSELL COMARCAL SERVEIS SOCIALS,98000.0,0.0,98000.0,98000.0
46501,DEL CONSELL COMARCAL BEQUES,18000.0,0.0,18000.0,27610.5
46502,DEL CONSELL COMARCAL SAD DEPENDÈNCIA,20000.0,0.0,20000.0,56250.0
46503,SUBVENCIONS CONSELL COMARCAL TURISME,600.0,0.0,600.0,0.0
46504,ALTRES TRANSFERENCIES CONSELL COMARCAL,0.0,15000.0,15000.0,23032.9
46600,CÀNON RESIDUS. AGÈNCIA DE RESIDUS DE CATALUNYA,17000.0,0.0,17000.0,14511.1
46601,RETORN PAPER CARTRO. CRVO,8500.0,0.0,8500.0,21609.21
46700,APORTACIÓ PROJ. ACTUACIÓ MILLORA MARGE DRET RIU BESOS,0.0,0.0,0.0,19223.13
47000,TRANSFERENCIES D'EMPRESES PRIVADES,506000.0,0.0,506000.0,35526.0
47001,APORTACIO CIRCUIT DE CATALUNYA,15000.0,0.0,15000.0,6983.47
47002,CONVENI AJ. MARTORELLES. SERVEIS DE SEGURETAT,126400.0,0.0,126400.0,0.0
48000,TRANS.DE FAMÍLIES I INST. SENSE FI DE LUCRE,1000.0,0.0,1000.0,0.0
52000,INTERESES EN CUENTAS CORRIENTES,100.0,0.0,100.0,751.12
55001,CONCESSIO POMPES FUNEBRES,100.0,0.0,100.0,0.0
55002,CONCESSIO BAR PISCINA MUNICIPAL,100.0,0.0,100.0,0.0
55003,CONCESSIO GESTIÓ PISCINA MUNICIPAL,100.0,0.0,100.0,0.0
55004,CONCESSIÓ BAR CAMP DE FUTBOL,6000.0,0.0,6000.0,5500.0
55005,ALTRES CONCESSIONS,21000.0,0.0,21000.0,21031.77
55500,APROFITAMENTS ESPECIALS,100.0,0.0,100.0,0.0
59900,ALTRES INGRESSOS PATRIMONIALS,69000.0,0.0,69000.0,69000.0
61900,APROFITAMENTS URBANÍSTICS,100.0,0.0,100.0,0.0
72000,DE L'ADMINISTRACIO GENERAL DE L'ESTAT,100.0,0.0,100.0,0.0
72100,D'ORGANISMES AUTONÒMS,100.0,0.0,100.0,0.0
75080,TRANSFERÈNCIES INVERSIONS 2013,100.0,150000.0,150100.0,150000.0
75090,TRASNFERÈNCIES INVERSIONS 2013,0.0,125000.0,125000.0,125000.0
75100,D'ORGANISMES AUTONOMS ADMINISTRATIUS,100.0,0.0,100.0,0.0
76100,DIPUTACIO DE BARCELONA XARXA BARCELONA MUNICIPIS DE QUALITAT,100.0,125000.0,125100.0,125000.0
76101,ALTRES SUBVENCIONS DIPUTACIÓ,100.0,0.0,100.0,0.0
77000,TRANSFERÈNCIES EMPRESES PRIVADES,100.0,0.0,100.0,11613.23
87010,PER A DESPESES AMB FINANÇAMENT AFECTAT.,0.0,1211732.87,1211732.87,0.0
91100,AJUT DE CAIXA DIPUTACIÓ DE BARCELONA,100.0,0.0,100.0,175000.0
91101,PRÉSTEC 2a FASE MECANISME PAGAMENT PROVEÏDORS 04/2013,0.0,0.0,0.0,802333.14
91300,PRÉSTEC INVERSIONS 2013,100.0,94100.0,94200.0,0.0
91301,PRÉSTAM REBUTS A/L P D'ENS DE FORA DEL SECTOR PÚBLIC,0.0,0.0,0.0,0.0
91302,PRESTECS,0.0,0.0,0.0,656846.35
#,T O T A L S,10143100.0,2074232.87,12217332.87,12551407.01
