#Eco.,Descripció,Previsions inicials,Total Modificacions,Previsions totals,Drets reconeguts nets
46103,DE DIPUTACIÓ ENSENYAMENT I ESPORTS,92000.0,0.0,92000.0,40993.62
46104,DE DIPUTACIÓ MEDI AMBIENT I TURISME,2500.0,0.0,2500.0,0.0
46105,ALTRES SUBVENCIONS DIPUTACIÓ,62000.0,49200.0,111200.0,162140.44
46106,DE DIPUTACIÓ PER PACTES TERRITORIALS,15000.0,0.0,15000.0,0.0
46107,DE DIPUTACIÓ. SALUT PÚBLICA,1000.0,0.0,1000.0,0.0
46200,CONVENI AJUNTAMENT DE MONTORNÉS CAN TACÓ,15000.0,0.0,15000.0,15268.38
46201,CONVENI SEGURETAT AJ. MARTORELLES,523500.0,0.0,523500.0,0.0
46500,DEL CONSELL COMARCAL SERVEIS SOCIALS,98000.0,0.0,98000.0,153690.59
46501,DEL CONSELL COMARCAL BEQUES,30000.0,0.0,30000.0,37000.0
46502,DEL CONSELL COMARCAL SAD DEPENDÈNCIA,20000.0,0.0,20000.0,102282.29
46503,SUBVENCIONS CONSELL COMARCAL TURISME,100.0,0.0,100.0,0.0
46504,ALTRES TRANSFERENCIES CONSELL COMARCAL,15000.0,0.0,15000.0,4000.0
46600,CÀNON RESIDUS. AGÈNCIA DE RESIDUS DE CATALUNYA,15000.0,0.0,15000.0,14261.14
46601,RETORN PAPER CARTRO. CRVO,15000.0,0.0,15000.0,5423.27
47000,TRANSFERENCIES D'EMPRESES PRIVADES,375000.0,0.0,375000.0,21180.0
47001,APORTACIO CIRCUIT DE CATALUNYA,65000.0,0.0,65000.0,0.0
47002,CONVENI AJ. MARTORELLES. SERVEIS DE SEGURETAT,0.0,0.0,0.0,0.0
48000,TRANS.DE FAMÍLIES I INST. SENSE FI DE LUCRE,5000.0,0.0,5000.0,3185.68
52000,INTERESES EN CUENTAS CORRIENTES,600.0,0.0,600.0,3.54
54900,LLOGUERS APARCAMENTS,0.0,0.0,0.0,48.4
55001,CONCESSIO POMPES FUNEBRES,100.0,0.0,100.0,0.0
55002,CONCESSIO BAR PISCINA MUNICIPAL,100.0,0.0,100.0,0.0
55003,CONCESSIO GESTIÓ PISCINA MUNICIPAL,100.0,0.0,100.0,0.0
55004,CONCESSIÓ BAR CAMP DE FUTBOL,6000.0,0.0,6000.0,5500.0
55005,ALTRES CONCESSIONS,21000.0,0.0,21000.0,21094.87
55500,APROFITAMENTS ESPECIALS,100.0,0.0,100.0,0.0
59900,ALTRES INGRESSOS PATRIMONIALS,69000.0,0.0,69000.0,72000.0
61900,ALIENACIÓ DE TERRENYS,100.0,0.0,100.0,0.0
72000,DE L'ADMINISTRACIO GENERAL DE L'ESTAT,100.0,0.0,100.0,0.0
72100,D'ORGANISMES AUTONÒMS,0.0,0.0,0.0,0.0
75080,TRANSFERÈNCIA PUOSC 2014,100.0,100000.0,100100.0,100000.0
75090,TRASNFERÈNCIES INVERSIONS 2013,0.0,0.0,0.0,0.0
75100,D'ORGANISMES AUTONOMS ADMINISTRATIUS,0.0,0.0,0.0,0.0
76100,DIPUTACIO DE BARCELONA XARXA BARCELONA MUNICIPIS DE QUALITAT,100.0,379670.0,379770.0,460170.3
76101,PROGRAMA COMPLEMENTARI INVERSIONS SOSTENIBLES,0.0,114835.0,114835.0,114836.55
76200,TRANSFERÈNCIES DE CAPITAL AJUNTAMENT DE PARETS,0.0,23100.0,23100.0,52132.0
77000,TRANSFERÈNCIES EMPRESES PRIVADES,100.0,0.0,100.0,0.0
87010,PER A DESPESES AMB FINANÇAMENT AFECTAT.,0.0,1112278.34,1112278.34,0.0
91100,AJUT DE CAIXA DIPUTACIÓ DE BARCELONA,100.0,175000.0,175100.0,175000.0
91101,PRÉSTEC 2a FASE MECANISME PAGAMENT PROVEÏDORS 04/2013,0.0,0.0,0.0,0.0
91300,PRÉSTEC INVERSIONS,100.0,300000.0,300100.0,300000.0
91301,PRÉSTAM REBUTS A/L P D'ENS DE FORA DEL SECTOR PÚBLIC,0.0,0.0,0.0,0.0
91302,PRESTECS,0.0,0.0,0.0,0.0
#,T O T A L S,11367200.0,2654422.21,14021622.21,12219232.54
