#Pro.,Eco.,Descripció,Crèdits inicials,Modificacions de crèdit,Crèdits totals consignats,Obligacions reconegudes
1510,761000,TRANSFERÈNCIES CAPITAL,100,0,100,0
1510,120000,BASIQUES FUNCIONARS  URBANISME,89543,0,89543,52047.98
1510,121000,COMPLEMENTARIES  FUNCIONARIS URBANISME,168192,0,168192,64699.14
1510,131000,RETRIBUCIONS PERSOANL TEMPORAL URBANISME,583986,0,583986,315876.77
1510,130000,RETRIBUCIONS PERSONAL FIXE URBANISME,61130,0,61130,31995.44
1550,210000,MANTENIMENT ESPAI PÚBLIC,128000,0,128000,51333.16
1550,210001,SENYALITZACIO HORIZONTAL VIES PUBLIQUES,14000,0,14000,6825.21
1550,210002,SENYALITZACIÓ VERTICAL VIES PÚBLIQUES,6000,0,6000,3715.43
1610,221010,SUBMINISTRAMENT AIGÜES TER-LLOBREGAT,360000,0,360000,168751.75
1610,227990,SERVEI ANÀLISI DE CONTROL I LECTURES DE L'AIGUA,6000,0,6000,0
1610,227991,MANTENIMENT XARXA DE CLAVEGUERAM,51800,0,51800,17119.4
1610,210000,MANTENIMENT XARXA SUBMINISTRAMENT AIGUA,15000,0,15000,4114.72
1620,467000,SERVEI DEIXALLERIA,44000,0,44000,30092.42
1620,467001,SERVEI RECOLLIDA SELECTIVA,37000,0,37000,25830.1
1620,467002,SERVEI DE TRACTAMENT FRACCIÓ ORGÀNICA,37000,0,37000,16700.54
1620,467005,SERVEI DE RECOLLIDA DE PAPER I CARTRÓ COMERCIAL,16000,0,16000,9135.57
1620,467006,SERVEI DE RECOLLIDA FRACCIÓ RESTA I FRACCIÓ ORGÀNICA,200000,0,200000,123950.42
1620,467007,SERVEI DE VOLUMINOSOS I ELIMINACIÓ RESIDUS BANALS,26000,0,26000,18953.32
1620,467008,QUOTA MUNICIPIS ADHERITS,27000,0,27000,12864.88
1620,467009,DESPESES CONTENIDORS CÀRREGA LATERAL,37500,0,37500,12359.8
1620,467003,TRANSFERÈNCIA I ELIMINACIÓ RESIDUS MPALS. ORDINARIS,165000,0,165000,80503.71
1620,467010,SERVEI RECOLLIDA FRACCIÓ ORGÀNICA COMERCIAL I MERCAT,37000,0,37000,16986.41
1620,467011,GESTIÓ DE RESIDUS GENERALS,7000,0,7000,6034.73
1620,467012,TRANFERENCIES CONSORCI DE RESIDUS,0,0,0,0
1630,131000,RETRIBUCIONS PERSONAL TEMPORAL NETEJA VIÀRIA,122100,0,122100,71779.71
1650,221000,SUBMINISTRAMENT ELÈCTRIC ENLLUMENAT PÚBLIC,112000,0,112000,64594.53
1650,210000,MANTENIMENT I CONSERVACIÓ ENLLUMENAT PÚBLIC,16000,0,16000,7333.84
1650,221001,MANTENIMENT ENLLUMENAT DE NADAL,5000,0,5000,1620.04
1700,226990,DESPESES DE FUNCIONAMENT MEDI AMBIENT,6000,0,6000,1551.79
1710,210000,"PARCS, JARDINS I CAMINS",38000,0,38000,28866.9
1720,467000,APORTACIÓ CONCORCI CONCA RIU BESOS,150,0,150,0
1720,467001,CONVENI GESTIÓ ENERGÈTICA CONSELL COMARCAL,2200,0,2200,0
2300,120000,RETRIBUCIONS BÀSIQUES FUNCIONARIS ACCIÓ SOCIAL,36862,0,36862,24503.18
2300,121000,RETRIBUCIONS COMPLEMENTARIES FUNCIONARIS SERVEIS SOCIALS,55503,0,55503,24343.5
2300,131000,RETRIBUCIONS BASIQUES PERSONAL TEMPORAL ACCIÓ SOCIAL,241668,0,241668,122335.59
2300,150000,INCENTIU PRODUCTIVITAT FUNCIONARIS ACCIÓ SOCIAL,3633,0,3633,0
2310,480000,ASSISTÈNCIA SOCIAL,40000,0,40000,12803.81
2310,480012,AJUTS AL LLOGUER,10000,0,10000,7200
2310,480001,APORTACIÓ FONS DE SOLIDARITAT I COOPERACIÓ,750,0,750,1000
2310,480003,CONVENI INTERADMINISTRATIU SERVEIS SOCIALS,7500,0,7500,3567.82
2310,480004,ASSOCIACIÓ DE PARES FILLS DISCAPACITATS,2200,0,2200,2200
2310,480005,APORTACIÓ CARITAS,6500,0,6500,0
2310,480009,ASSOCIACIÓ GENT GRAN DE MONTMELÓ,1000,0,1000,0
2310,480010,PROJECTES REHABILITACIÓ HABITATGES GENT GRAN,3500,0,3500,0
2310,226991,DESPESES FUNCIONAMENT ACCIO SOCIAL,4000,0,4000,0
2310,480013,APORTACIÓ ONCOVALLÈS,3000,0,3000,0
2310,221000,SUBMINISTRAMENT ELÈCTRIC EDIFICIS SERVEIS SOCIALS,7500,0,7500,10008.91
2310,221020,SUBM. COMBUSTIBLE EDIFICIS DESTINATS ACCIÓ SOCIAL,2000,0,2000,2128.07
2310,480002,BEQUES LLIBRES ESCOLARS,10000,0,10000,62
2310,480011,SUBVENCIÓ IMPOST BÉNS IMMOLBES,8000,0,8000,9075.85
2310,480015,TARJETA MONEDER D'IMPACTE SOCIAL,15000,0,15000,0
2310,212000,MANTENIMENT I CONSERVACIÓ EDIFICIS ACCIÓ SOCIAL,2500,0,2500,2648.65
2310,410000,APORTACIÓ RESIDÈNCIA CAN DOTRAS,150000,0,150000,150000
2310,480014,ASSISTÈNCIA TÉCNICA TREBALLADORA SOCIAL CCVO,16400,0,16400,0
2320,226993,DESPESES FUNCIONAMENT SOLIDARITAT I COOPERACIÓ,2000,0,2000,0
2320,226994,DESPESES DE FUNCIONAMENT POLITIQUES D'IGUALTAT,4000,0,4000,0
2320,227992,AJUTS MEJADOR A LES ESCOLES,36500,0,36500,38647.9
2320,227993,AJUST DE MENJADOR ESCOLA BRESSOL,9000,0,9000,3564.87
2320,227995,AJUSTS ESTADA ESCOLA BRESSOL,11000,0,11000,7348
2330,227991,PRESTACIÓ SERVEIS CENTRE DE DISCAPACITATS,250000,0,250000,135332.16
2330,226996,DESPESES SERVEI DINAR EN COMPANYIA,45000,0,45000,18237.01
2330,227990,SERVEI PUNT DONA,13000,0,13000,4233.69
2330,226997,SERBEI D'ÀPATS A DOMICILI,21000,0,21000,0
2330,227992,PRESTACIÓ DE SERVEIS AL PROJECTE SODIOEDUCATIU,46500,0,46500,23235.8
2330,226995,DESPESES FUNCIONAMENT CASAL GENT GRAN,11000,0,11000,6067.84
2330,226990,DESPESES SERVEI TELEASSISTÈNCIA,19000,0,19000,10037.68
2330,226992,DESPESES HOMENATGE GENT GRAN,7000,0,7000,0
2410,226992,DESPESES DE FORMACIÓ OCUPACIONAL PRÒPIA,28000,0,28000,3272
2410,226990,DESPESES FUNCIONAMENT PROMOCIÓ ECONÒMICA,1500,0,1500,706.7
2410,143100,MESURES ESPECIALS FOMENT DE L'OCUPACIÓ,146676,0,146676,57320.46
2410,470000,MESURES ESPECIALS PROMOCIÓ OCUPACIÓ (EMPRESES),15000,0,15000,2106.83
2410,212000,MANTENIMENT I CONSERVACIÓ EDIFICIS PROMOCIÓ ECONÒMICA,2500,0,2500,588.44
2410,470001,DESPESES FOMENT DE L'OCUPACIÓ,10000,0,10000,4562.06
3110,226990,DESPESES FUNCIONAMENT SERVEI SALUT PUBL. COMUNITÀRIA,2000,0,2000,876.87
3110,227991,SERVEI DE CONTROL DE COLÒNIES DE GATS,4000,0,4000,3368
3110,227993,PRESTACIÓ SERVEIS INSPECCIÓ LEGIONEL·LOSI,13000,0,13000,8179.6
3110,227992,"SERVEIS DE DESRATITZACIÓ, DESINFECCIÓ, ETC",13000,0,13000,6563.7
3110,227990,SERVEIS DE RECOLLIDA D'ANIMALS DOMÈSTICS,2500,0,2500,1400
3110,227994,CAMPANYA IDENTIFICACIÓ GOSSOS ADN,13000,0,13000,290.4
3200,212000,MANTENIMENT EDIFICI CEIP SANT JORDI,5000,0,5000,2045.24
3200,120000,BÀSIQUES FUNCIONARIS EDUCACIÓ,6980,0,6980,4555.24
3200,121000,RETRIBUCIONS COMPLEMENTARIES FUNCIONARIS EDUCACIÓ,8581,0,8581,3736.33
3200,467000,APORTACIÓ CONSORCI ASSOCIAT DE LA UNED,18000,0,18000,18000
3200,468000,SUBVENCIÓ ESCOLA PAU CASALS,8000,-4000,4000,0
3200,468001,SUBVENCIÓ ESCOLA SANT JORDI,8000,0,8000,8000
3200,468002,SUBVENCIÓ INSTITUT MONTMELÓ,9000,0,9000,9000
3200,468003,SUBVENCIONS AMPA ESCOLES PÚBLIQUES,14500,0,14500,6500
3200,468004,AMPA INSTITUT MONTMELÓ (beca d'estudis),2500,0,2500,0
3200,226990,DESPESES DE FUNCIONAMENT EDUCACIÓ,12000,0,12000,4847.3
3200,212002,MANTENIMENT EDIFICI ESCOLA DE MÚSICA,2000,0,2000,0
3200,212001,MANTENIMENT EDIFICI CEIP PAU CASALS,5000,0,5000,648.37
3200,226991,DESPESES DE FUNCIONAMENT CEIP PAU CASALS,0,4000,4000,0
3200,212003,MANTENIMENT EDIFICI ESCOLA BRESSOL,0,2000,2000,0
3210,221000,SUBMINISTRAMENT ELECTRIC EDIFICIS ESCOLARS,39000,0,39000,21330.39
3210,221020,SUBMINISTRAMENT GAS EDIFICIS ESCOLARS,40000,0,40000,29503.42
3240,130000,RETRIBUCIONS BASIQUES PERSONAL FIXE ESCOLA D'ADULTS,0,0,0,0
3240,226991,DESPESES DE FUNCIONAMENT ESCOLA DE MÚSICA,9000,0,9000,2581.21
3240,131001,RETRIBUCIONS PERSONAL TEMPORAL ESCOLA D'ADULTS,123203,0,123203,66398.54
3240,130001,RETRIBUCIONS PERSONAL FIXE ESCOLA DE MÚSICA,41953,0,41953,22022.3
3240,131000,RETRIBUCIONS BASIQUES PERSONAL TEMPORAL ESCOLA DE MÚSICA,75048,0,75048,41968.16
3240,227990,PRESTACIÓ SERVEIS EDUCATIUS ESCOLA BRESSOL,190000,0,190000,94999.98
3300,120000,BÀSIQUES FUNCIONARIS CULTURA I JOVENTUT,25337,0,25337,17256.63
3300,121000,RETRIBUCIONS COMPLEMENTARIES FUNCIONARIS CULTURA I JOVENTUT,45538,0,45538,19944.31
3300,131000,RETRIBUCIONS PERSONAL TEMPORAL CULTURA I JOVENTUT,194679,0,194679,75641.47
3300,130000,RETRIBUCIONS PERSONAL FIXE CULTURA I JOVENTUT,36279,0,36279,16087.62
3334,212000,MANTENIMENT EDIFICIS CULTURALS,5000,0,5000,2159.84
3334,221000,ENERGIA ELECTRICA EDIFICIS CULTURALS,30000,0,30000,16644.76
3334,221020,SUBMINISTRAMENT GAS EDIFICIS CULTURALS,8500,0,8500,7179.48
3334,226990,DESPESES DE FUNCIONAMENT CULTURA,22000,0,22000,27125.07
3334,212001,MANTENIMENT EDIFICI SALA POLIVALENT,5000,0,5000,1275.81
3340,468017,AMICS DE LA FOTOGRAFIA DE MONTMELO,500,0,500,0
3340,226992,DESPESES MONITORS TALLERS,50000,0,50000,30100.31
3340,468014,PENYA MADRIDISTA,500,0,500,0
3340,468016,"FUNDACIÓ PRIVADA CULTURAL DE GRANOLLERS, AC",4200,0,4200,0
3340,468008,SUBVENCIÓ SOLIDARITÉ,1000,0,1000,1000
3340,468010,COL·LECTIU LA SAL,0,0,0,0
3340,468011,MONTMELÓ CULTURA I TRADICIÓ,0,0,0,0
3340,468012,CLÀSSICS MONTMELÓ,1000,0,1000,0
3340,468013,PENYA PERICOS,500,0,500,500
3340,467000,CONSORCI NORMALITZACIÓ LINGÜÍSTICA,8300,0,8300,0
3340,468000,L'AGRUPA,1950,0,1950,0
3340,468001,LUDUS HISTORIAE,1200,0,1200,0
3340,468002,XARXA,3450,0,3450,0
3340,468003,PENYA BLAUGRANA MONTMELÓ,1950,0,1950,0
3340,468004,COLLA DE GEGANTERS DE MONTMELÓ,2350,0,2350,2350
3340,468005,ESBART DANSAIRE MONTMELÓ,1375,0,1375,1375
3340,468006,COLLA DE DIABLES DE MONTMELÓ,2650,0,2650,2650
3340,468007,ENTITATS ACTIVITATS DE NADAL,1000,0,1000,0
3340,468018,DIVERTIMENT,500,0,500,500
3340,468019,ADMI MONTMELO,500,0,500,500
3340,468020,MOTEROS MONTMELO,500,0,500,800
3340,468009,CENTRE D'ESTUDIS MONTMELÓ,2000,0,2000,0
3360,227000,PRESTACIÓ SERVEIS MONS OBSERVANS CAN TACÓ,24000,0,24000,9808.17
3360,226991,DESPESES FUNCIONAMENT PATRIMONI CULTURAL,4500,0,4500,2039.24
3360,226997,DESPESES FUNCIONAMENT MONS OBSERVANS CAN TACÓ,4700,0,4700,761.51
3370,468002,ALTRES SUBVENCIONS DE JOVENTUT,800,0,800,0
3370,226990,DESPESES DE FUNCIONAMENT SERVEI JOVENTUT,5000,0,5000,834.15
3370,226992,CASAL D'ESTIU I JOVE,11000,0,11000,1795.2
3370,226993,PARC DE NADAL,10000,0,10000,9867.88
3370,212000,MANTENIMENT EDIFICIS JUVENILS,2000,0,2000,2159.8
3370,227000,PRESTACIÓ CENTRE JUVENIL,56000,0,56000,23291.65
3370,221000,ENERGIA ELECTRICA CENTRE JUVENIL,6000,0,6000,3291.95
3370,468000,CIJ ESPLAIA'T,8000,0,8000,8000
3380,226993,FESTA MAJOR,90000,0,90000,7350.72
3380,226994,CARNESTOLTES,15500,0,15500,17717.33
3380,226995,ALTRES FESTES TRADICIONALS,44000,0,44000,29906.39
3380,226996,CONSUM CULTURAL,62000,0,62000,48972.3
3400,120000,RETRIBUCIONS BÀSIQUES FUNCIONARIS ESPORTS,8492,0,8492,5630.86
3400,121000,RETRIBUCIONS COMPLEMENTARIES FUNCIONARIS ESPORTS,13797,0,13797,6164.91
3400,131000,RETRIBUCIONS PERSONAL TEMPORAL ESPORTS,151094,0,151094,89777.61
3400,130000,RETRIBUCIONS PERSONAL FIXE D'ESPORTS,0,0,0,13029.84
3410,212000,MANTENIMENT INSTAL·LACIÓ CAMP DE FUTBOL,3000,0,3000,2193.89
3410,212001,MANTENIMENT PISCINES MUNICIPALS,7500,0,7500,3070.89
3410,226990,DESPESES DE FUNCIONAMENT ESPORTS,12500,0,12500,8112.32
3410,468000,SUBVENCIONS ENTITATS ESPORTIVES,35725,0,35725,0
3410,130000,RETRIBUCIONS PERSONAL FIXE SERVEI D'ESPORTS,25486,0,25486,0
3410,212002,MANTENIMENT INSTAL·LACIÓ EDIFICI PETANCA,1000,0,1000,0
3410,212004,MANTENIMENT INSTAL·LACIÓ PAVELLÓ,2000,0,2000,4625.18
3410,212003,MANTENIMENT PISTA ESPORTIVA CEIP PAU CASALS,1500,0,1500,383.58
3420,227990,SERVEI PISCINES MUNICIPALS,28000,0,28000,628.57
3420,221000,SUBMINISTRAMENT ELECTRIC INSTAL·LACIONS ESPORTIVES,34000,0,34000,16148.31
3420,221020,SUBMINISTRAMENT GAS INSTAL·LACIONS ESPORTIVES,20000,0,20000,13606.14
4310,226990,DESPESES E FUNCIONAMENT COMERÇ,4800,0,4800,259.33
4310,226991,DINAMITZACIÓ MERCAL SETMANAL,500,0,500,0
4310,226992,DESPESES FIRA DE COMERÇ I ARTESANIA,5500,0,5500,2070.96
4310,480000,DINAMITZACIÓ COMERCIAL,6000,0,6000,6000
4320,226990,DESPESES DE FUNCIONAMENT SERVEI DE TURISME,1800,0,1800,0
4320,467000,APORTACIÓ CONSORCI PROMOCIÓ DEL TURISME DEL VALLÈS ORIENTAL,800,0,800,0
4320,462000,TRANSFERÈNCIES CORRENTS A DIPUTACIÓ DE BARCELONA,0,0,0,0
4410,226990,DESPESES DE FUNCIONAMENT MOBILITAT SOSTENIBLE,1200,0,1200,580.8
4410,226991,CAMPANYES FOMENT A LA MOBILITAT SOSTENIBLE,0,0,0,0
4590,227000,PAGAMENT CANON AIGUA,480000,0,480000,237207.1
4590,203000,LLOGUER MAQUINÀRIA OBRES I SERVEIS,8500,0,8500,12030
4590,214000,REPARACIONS I MANTENIMENT VEHICLES MUNICIPALS,8000,0,8000,11912.91
4590,221030,COMBUSTIBLES VEHICLES MUNICIPALS,28000,0,28000,18489.47
4590,221040,VESTUARI PERSONALS SERVEIS MUNICIPALS,9000,0,9000,2025.44
4590,226090,"DESPESES ACTIVITATS CIRCUIT DE CATALUNYA (G. PREMIS, ETC..)",105000,0,105000,45872.5
4590,212000,MANTENIMENT EDIFICIS AJUNTAMENT,8000,-2000,6000,3949.33
4590,213000,ADQUISICIÓ I MANTENIMENT MAQUINÀRIA I EINES,5500,0,5500,3070.52
4590,221100,MATERIAL DE NETEJA SERVEIS MUNICIPALS,9000,0,9000,7129.97
4590,203001,LLOGUER MAQUINÀRIA JARDINERIA,1500,0,1500,1055.23
4590,213001,MANTENIMENT MAQUINÀRIA JARDINERIA,5000,0,5000,927.86
4930,226000,DESPESES DE FUNCIONAMENT SERVEI CONSUM,1000,0,1000,0
4930,227000,DESPESES SERVEI OMIC,6000,0,6000,3000
9120,226010,DESPESES DE FUNCIONAMENT ALCALDIA,2500,0,2500,17473.59
9120,230000,DIETES ÒRGANS DE GOVERN,0,0,0,0
9120,231000,DESPESES LOCOMOCIÓ ÒRGANS DE GOVERN,600,0,600,395.72
9120,100000,ASSIGNACIONS CARRECS POLITICS,90534,0,90534,47552.7
9120,480000,GRUPS POLITICS MUNICIPALS,42000,0,42000,10500
9200,227990,CONTRACTES DE MANTENIMENT DIVERSOS SERVEIS,256000,0,256000,121358.25
9200,227991,SERVEIS D'ADMINISTRACIÓ GENERAL,12000,0,12000,2728.4
9200,227992,SERVEIS MANTENIMENT SISTEMA INFORMÀTIC,50000,0,50000,30198.34
9200,227993,SERVEI MANTENIMENT EQUIPS MULTIFUNCIÓ,18000,0,18000,9505.86
9200,227994,ALTRES SERVEIS INFORMÀTICS,25000,0,25000,20103.35
9200,230200,DIETES PERSONAL ADMINISTRACIÓ GENERAL,500,0,500,60.45
9200,231200,DESPESES LOCOMOCIÓ ADMINISTRACIÓ GENERAL,1500,0,1500,1415.86
9200,151000,GRATIFICACIONS HORES EXTRES,46000,0,46000,29441.85
9200,160000,QUOTES CORPORACIO SEGURETAT SOCIAL,1275000,0,1275000,415771.49
9200,162000,FORMACIO I PERFECCIONAMENT PERSONAL FUNC,3000,0,3000,976.8
9200,162001,FORMACIO I PERFECCIONAMENT PERSONAL LABORAL,2000,0,2000,1500
9200,162090,ALTRES DESPESES SOCIALS,23000,0,23000,0
9200,222990,SERVEIS DE MISSATGERS I CORREUS,18000,0,18000,11722.43
9200,224001,ASSEGURANCES EDIFICIS,11000,0,11000,11585.89
9200,224002,ASSEGURANCES RESPONSABILITAT CIVIL,8800,0,8800,10820.43
9200,224003,ASSEGURANCES PERSONAL,4500,0,4500,8451.25
9200,224000,ASSEGURANCES PARC MÒBIL,2900,0,2900,2343
9200,226993,DESPESES FUNCIONAMENT SERVEIS TÈCNICS,1000,0,1000,193.69
9200,227995,PREVENCIÓ DE SALUT I RISCOS LABORALS,8000,0,8000,2651.38
9200,224004,ALTRES ASSEGURANCES,5000,0,5000,434.67
9200,226030,ANUNCIS EN BUTLLETINS OFICIALS  I MITJANS COMUNICACIÓ,6000,0,6000,3992.36
9200,226040,"HONORARIS SERVEIS JURÍDICS, NOTARIALS I REGISTRALS",25000,0,25000,14210.79
9200,226990,DESPESES FUNCIONAMENT SERVEIS GENERALS,30000,0,30000,25044.97
9200,226991,DESPESES COMUNITATS DE PROPIETARIS,9500,0,9500,3012.65
9200,226992,"DESPESES SINISTRES VIA PÚBLICA, VEHICLES, ETC.",2000,0,2000,4418.81
9200,227080,SERVEIS DE RECAPTACIÓ ORGANISME AUTÒNOM,165000,0,165000,79491.24
9200,151100,ALTRES RETRIBUCIONS,112240,0,112240,621.96
9200,204200,RENTING ESCOMBRADORA,66500,0,66500,23474
9200,203000,REINTING DESFIBRILADORS,1500,0,1500,2577.18
9200,480007,ASSOCIACIÓ DE VEiNS SANT CRIST DE LA RUA,1000,0,1000,0
9200,204000,RÈNTING VEHICLES MUNICIPALS,58800,0,58800,18130.85
9200,206000,"RÈNTING INFORMÀTICA, EQUIPS OFICINA, ETC",21100,0,21100,14286.66
9200,216000,MANTENIMENT DEL SISTEMA INFORMÀTIC,1500,0,1500,0
9200,219000,ESTRIS I CONSERVACIÓ MATERIAL SERVEIS GENERALS,1000,0,1000,580.5
9200,220000,MATERIAL D'OFICINA SERVEIS GENERALS,6500,0,6500,5565.2
9200,226994,DESPESES PER EXECUCIO SUBSIDIÀRIA D'OBRES,1000,0,1000,786.5
9200,202000,LLOGUERS IMMOBLES,28300,0,28300,12969.09
9200,120000,BASIQUES FUNCIONARIS SERVEIS GENERALS,190000,0,190000,132694.57
9200,121000,COMPLEMENT. FUNCIONARIS SERVEIS GENERALS,294855,0,294855,142854.68
9200,130000,RETRIBUCIONS PERSONAL FIXE SERVEIS GENERALS,56895,0,56895,29942.06
9200,131000,RETRIBUCIONS PERSONAL TEMPORAL SERVEIS GENERALS,282032,0,282032,161701.56
9200,480005,SUBVENCIO BANC DEL TEMPS,500,0,500,0
9200,480006,ALTRES SUBVENCIONS ENTITATS,0,0,0,0
9200,204100,RÈNTING ENLLUMENAT PÚBLIC,78700,0,78700,39339.48
9200,466001,ASSOCIACIÓ CATALANA DE MUNICIPIS I COMARQUES,1500,0,1500,1494
9200,150000,PRODUCTIVITATSERVEIS GENERALS,10121,0,10121,1619.38
9200,210000,RÈNTING BICICLETA,0,0,0,0
9200,227996,REALITZACIÓ ESTUDIS TÈCNICS,22800,0,22800,5962.28
9200,207000,RÈNTING SERVEI POLICIA LOCAL,17000,0,17000,8263.73
9200,208000,RENTING VIDEOACTES PLE,3000,0,3000,0
9200,209000,RENTING GESPA CAMP FUTBOL,25000,0,25000,0
9200,222991,CONTRACTES SERVEIS TRANSPARÈNCIA,5000,0,5000,0
9200,610000,QUOTES URBANISTIQUES VIAL INDUSTRIAL HORTS RAIGUER,100,0,100,0
9200,610100,REURBANITZACIÓ TRAVESSERA URBANA BV 5156  2A FASE,250000,852086.49,1102086.49,1063249.48
9200,622000,CONSTRUCCIÓ CENTRE EDUCATIU,100,0,100,0
9200,622100,ADQUISICIÓ PISOS SAREB (SENSE REMODELACIÓ),15000,0,15000,0
9200,622200,MEGAFONICA CAMP DE FUTBOL,10000,0,10000,0
9200,480008,TRANSFERÈNCIA OFICINAL LOCAL HABITATGE CCVO,10500,0,10500,10000
9200,480009,ASSOCIACIÓ DE VEÏNS CAN TABOLA,500,0,500,0
9200,480010,APORTACIÓ AMI,750,0,750,745.5
9200,227000,DESPESES DE PARTICIPACIÓ CIUTADANA,8000,0,8000,902.44
9200,227997,PLANS AUTOPROTECCIÓ,1500,0,1500,0
9200,220010,"LLIBRES, REVISTES I ALTRES PUBLICACIONS",1700,0,1700,1342.17
9200,220020,MATERIAL INFORMÀTIC NO INVENTARIABLE,3000,0,3000,1213.63
9200,221000,SUBMINISTRAMENT ELÈCTRIC DEPENDÈNCIES S. GENERALS,28000,0,28000,13234.81
9200,221001,SUBMINISTRAMENT ELÈCTRIC ALTRES DEPENDÈNCIES,19000,0,19000,5620.34
9200,221020,SUBM.COMBUSTIBLE DEPENDÈNCIES SERVEIS GENERALS,10800,0,10800,5640.14
9200,221040,VESTUARI SERVEIS GENERALS,1100,0,1100,0
9200,222000,DESPESES DE TELECOMUNICACIÓ (VEU I DADES),25000,0,25000,11743.25
9200,462000,ALTRES SUBVENCIONS,7500,0,7500,3716.24
9200,466000,FEDERACIÓ DE MUNICIPIS DE CATALUNYA,1800,0,1800,1457.26
9200,623000,PLAQUES SOLARS CEIP SANT JORDI,9000,0,9000,3656.2
9200,623200,BANC INSTRUMENTS ESCOLA DE MUSICA,3500,0,3500,0
9200,629000,PRESSUPOSTOS PARTICIPATIUS 2018,73500,0,73500,27725.07
9200,629100,PRESSUPOSTOS PARTICIPATIUS 2019,150000,0,150000,287.54
9200,629200,INVERSIONS 2019,212500,0,212500,160985.23
9200,633000,LLUM PISCINA I VASOS PLATJA,20000,0,20000,79230.45
9200,633100,REFORMA BANYS I CUINA CASAL GENT GRAN,15000,0,15000,11584.08
