#Pro.,Eco.,Descripció,Crèdits inicials,Modificacions de crèdit,Crèdits totals consignats,Obligacions reconegudes
2310,480011,SUBVENCIO TRIBUTS FAMILIES MONOPARENTALS,12000.0,-11000.0,1000.0,0.0
2310,480012,SUBVENCIÓ TRIBUTS A SUBJECTES AMB RENDES BAIXES,12000.0,-11000.0,1000.0,0.0
2410,143000,RETRIBUCIONS PERSONAL PLA OCUPACIONAL I,100.0,0.0,100.0,0.0
2410,143100,PLA D'EMERGENCIA D'OCUPACIÓ,50000.0,63800.0,113800.0,113444.01
2410,226990,DESPESES FUNCIONAMENT PROMOCIÓ ECONÒMICA,5000.0,-1000.0,4000.0,3152.16
2410,226991,DESPESES DE FOMENT DE L'OCUPACIÓ,2000.0,0.0,2000.0,409.82
2410,226992,DESPESES DE FORMACIÓ OCUPACIONAL,25000.0,3000.0,28000.0,30176.98
2410,227990,PROJECTES DE FORMACIÓ OCUPACIONAL,100.0,0.0,100.0,0.0
2410,227991,PLA ESTRATEGIC,100.0,22100.0,22200.0,22466.23
2410,470000,MESURES ESPECIALS PROMOCIÓ OCUPACIÓ (EMPRESES),50000.0,-29000.0,21000.0,18913.5
3130,226990,DESPESES FUNCIONAMENT SERVEI SALUT PUBL. COMUNITÀRIA,1000.0,500.0,1500.0,1855.7
3130,226991,DESPESES DE FUNCIONAMENT SERVEI DE CONSUM,1000.0,0.0,1000.0,0.0
3130,227990,SERVEIS DE RECOLLIDA D'ANIMALS DOMÈSTICS,11000.0,-7500.0,3500.0,3130.8
3130,227991,SERVEI DE CONTROL DE COLÒNIES DE GATS,2400.0,-1000.0,1400.0,2383.7
3130,227992,"SERVEIS DE DESRATITZACIÓ, DESINFECCIÓ, ETC",9500.0,4000.0,13500.0,14722.7
3130,227993,PRESTACIÓ SERVEIS INSPECCIÓ LEGIONEL·LOSI,6500.0,-1000.0,5500.0,5868.5
3200,130000,RETRIBUCIONS PERSONAL FIX ESCOLA D'ADULTS,125100.0,20200.0,145300.0,124651.82
3200,130001,RETRIBUCIIONS PERSONAL FIX ESCOLA DE MÚSICA,66000.0,-18000.0,48000.0,62417.95
3200,131000,RETRIBUCIONS PERSONAL EVENTUAL ESCOLA DE MÚSICA,95500.0,-6000.0,89500.0,88829.15
3200,221000,SUBMINISTRAMENT ELÈCTRIC EDIFICIS ESCOLARS,63000.0,-15000.0,48000.0,42391.5
3200,221020,SUBM.COMBUSTIBLE EDIFICIS ESCOLARS,37000.0,22200.0,59200.0,50861.48
3200,226990,DESPESES DE FUNCIONAMENT EDUCACIÓ,13000.0,-1500.0,11500.0,12798.14
3200,226991,DESPESES DE FUNCIONAMENT ESCOLA DE MUSICA,6000.0,-1000.0,5000.0,4144.6
3200,227990,PRESTACIÓ SERVEIS EDUCATIUS ESCOLA BRESSOL,201000.0,0.0,201000.0,200410.66
3200,467000,APORTACIÓ CONSORCI ASSOCIAT DE LA UNED,18000.0,-6000.0,12000.0,12000.0
3200,468000,SUBVENCIÓ ESCOLA PAU CASALS,8000.0,0.0,8000.0,8000.0
3200,468001,SUBVENCIÓ ESCOLA SANT JORDI,8000.0,0.0,8000.0,8000.0
3200,468002,SUBVENCIÓ INSTITUT MONTMELÓ,8000.0,0.0,8000.0,8000.0
3200,468003,SUBVENCIONS AMPA COL.LEGIS PUBLICS,14500.0,0.0,14500.0,14500.0
3200,468004,AMPA INSTITUT MONTMELÓ (beca d'estudis),1500.0,0.0,1500.0,1186.43
3200,468005,"FUNDACIÓ PRIVADA CULTURAL DE GRANOLLERS, AC",3000.0,2250.0,5250.0,5223.11
3200,468006,BROU D'ARTS. ESPAI D'ARTS ESCÈNIQUES,1200.0,0.0,1200.0,0.0
3200,632000,INVERSIONS ESCOLES,0.0,53000.0,53000.0,43263.36
3300,130000,RETRIBUCIONS PERSONAL FIXE CULTURA I JOVENTUT,43700.0,15000.0,58700.0,58037.25
3300,131000,RETRIBUCIONS PERSONAL EVENTUAL CULTURA I JOVENTUT,154000.0,21000.0,175000.0,162830.09
3300,221000,SUBMINISTRAMENT ELÈCTRIC DESTINATS S. CULTURALS,40000.0,-9000.0,31000.0,30411.3
3300,221020,SUBMINISTRAMENT GAS NATURAL EDIFICIS CULTURA,10000.0,3200.0,13200.0,11510.42
3300,226990,DESPESES FUNCIONAMENT CULTURA,6000.0,0.0,6000.0,6571.16
3300,226991,DESPESES FUNCIONAMENT PATRIMONI CULTURAL,15000.0,-7000.0,8000.0,1905.17
3300,226992,DESPESES DE MONITORS TALLERS,38000.0,0.0,38000.0,37895.41
3300,226993,FESTA MAJOR,65000.0,900.0,65900.0,65843.6
3300,226994,CARNESTOLTES,12000.0,-1000.0,11000.0,10998.66
3300,226995,ALTRES FESTES TRADICIONALS,20000.0,3500.0,23500.0,24750.5
3300,226996,CONSUM CULTURAL,24000.0,9400.0,33400.0,44000.5
3300,226997,DESPESES DE FUNCIONAMENT MONS OBSERVANS CAN TACO,0.0,9100.0,9100.0,11149.15
3300,227000,PRESTACIÓ DE SERVEIS MONS OBSERVANS CAN TACÓ,0.0,15900.0,15900.0,15604.08
3300,467000,APORTACIÓ CONSORCI NORMALITZACIÓ LINGÜÍSTICA,9000.0,-1500.0,7500.0,7463.31
3300,468000,"L'AGRUPA, ASSOCIACIÓ CULTURAL",1920.0,0.0,1920.0,1920.0
3300,468001,LUDUS HISTORIAE,1200.0,0.0,1200.0,1200.0
3300,468002,XARXA,3440.0,0.0,3440.0,3440.0
3300,468003,PENYA BLAUGRANA DE MONTMELÓ,1920.0,0.0,1920.0,1920.0
3300,468004,COLLA DE GEGANTERS DE MONTMELÓ,2320.0,0.0,2320.0,2320.0
3300,468005,ESBART DANSAIRE DE MONTMELÓ,1360.0,0.0,1360.0,1360.0
3300,468006,COLLA DE DIABLES DE MONTMELÓ,2640.0,0.0,2640.0,2640.0
3300,468007,ENTITATS ACTIVITATS DE NADAL,1000.0,0.0,1000.0,1000.0
3300,468008,SUBVENCIÓ ASSOCIACIÓ COMPANYIA DE TEATRE NYAP,480.0,0.0,480.0,480.0
3300,468009,CENTRE D'ESTUDIS MONTMELÓ,6000.0,0.0,6000.0,6000.0
3300,632200,INVERSIONS EN EQUIPAMENTS CULTURA,0.0,9000.0,9000.0,1931.16
3370,226990,DESPESES DE FUNCIONAMENT SERVEI JOVENTUT,9000.0,0.0,9000.0,7387.48
3370,226991,INICIATIVES ACTIVITATS JOVENILS,1000.0,0.0,1000.0,162.15
3370,226992,CASAL D'ESTIU I JOVE,11000.0,-5800.0,5200.0,5151.2
3370,226993,PARC DE NADAL,6500.0,0.0,6500.0,4944.64
3370,468000,CIJ ESPLAIA'T,8000.0,0.0,8000.0,8000.0
3370,468001,ACEM (ASSOCIACIÓ CULTURAL PER A L'ENTRETENIMENT MUSICAL),4000.0,0.0,4000.0,4000.0
3370,468002,ALTRES SUBVENCIONS DE JOVENTUT,1400.0,0.0,1400.0,1400.0
3410,130000,RETRIBUCIONS PERSONAL FIXE SERVEI D'ESPORTS,61000.0,-4000.0,57000.0,51450.64
3410,131000,RETRIBUCIONS PERSONAL EVENTUAL SERVEI D'ESPORTS,91500.0,12200.0,103700.0,128780.34
3410,221000,SUBMINISTRAMENT ELÈCTRIC EDIFICIS DESTINATS ESPORTS,30000.0,15000.0,45000.0,47468.71
3410,221020,SUBM.COMBUSTIBLE EDIFICIS DESTINATS A ESPORTS,20000.0,4500.0,24500.0,24474.11
3410,226990,DESPESES DE FUNCIONAMENT ESPORTS,13000.0,3000.0,16000.0,17689.83
3410,227990,SERVEI PISCINES MUNICIPALS,100.0,0.0,100.0,0.0
3410,468000,CF MONTMELÓ UE,16000.0,0.0,16000.0,16000.0
3410,468001,MONTMELÓ CLUB BÀSQUET,5200.0,0.0,5200.0,5200.0
3410,468002,ASSOCIACIÓ ESPORTIVA MONTMELÓ,4800.0,0.0,4800.0,4800.0
3410,468003,CLUB ESCACS MONTMELÓ,1200.0,0.0,1200.0,1200.0
3410,468004,CLUB PETANCA MONTMELÓ,1440.0,0.0,1440.0,1440.0
3410,468005,SOCIETAT PAJARIL EL NIDO,480.0,0.0,480.0,0.0
3410,468006,PENYA BLAUGRANA MONTMELÓ,1360.0,2000.0,3360.0,3360.0
3410,468008,PENYA PERICOS,400.0,400.0,800.0,800.0
3410,468009,CLUB BILLAR MONTMELÓ,800.0,0.0,800.0,800.0
3410,468010,MONTMELÓ ASSOCIACIÓ RÍTMICA,700.0,0.0,700.0,700.0
3410,468011,CLUB DE BOXA,0.0,300.0,300.0,300.0
3410,623000,MATERIAL INSTAL·LACIONS ESPORTIVES,0.0,14000.0,14000.0,4755.75
3410,632100,INVERSIONS EN INSTAL·LACIONS ESPORTIVES,0.0,32500.0,32500.0,14085.98
4320,226990,DESPESES DE FUNCIONAMENT SERVEI DE TURISME,1000.0,0.0,1000.0,0.0
4320,467000,APORTACIÓ CONSORCI PROMOCIÓ DEL TURISME DEL VALLÈS ORIENTAL,600.0,0.0,600.0,393.22
4390,226990,DESPESES DE FUNCIONAMENT COMERÇ,4000.0,0.0,4000.0,2434.8
4390,226991,DINAMITZACIÓ MERCAT SETMANAL,1000.0,0.0,1000.0,1173.84
4390,226992,DESPESES DE FIRES DE COMERÇ I ARTESANIA,8000.0,-5500.0,2500.0,2474.91
4390,480000,DINAMITZACIÓ COMERCIAL,3000.0,2700.0,5700.0,5700.0
4410,226990,DESPESES DE FUNCIONAMENT MOBILITAT SOSTENIBLE,600.0,0.0,600.0,39.9
4410,226991,CAMPANYES FOMENT A LA MOBILITAT SOSTENIBLE,1000.0,0.0,1000.0,0.0
4410,226992,DESPESES SENYALITZACIÓ CAMINS DE MONTMELÓ,1000.0,0.0,1000.0,0.0
4410,227991,PLA DE MOBILITAT,100.0,0.0,100.0,0.0
4590,226090,"DESPESES ACTIVITATS CIRCUIT DE CATALUNYA (G. PREMIS, ETC..)",23000.0,-3000.0,20000.0,20024.34
4590,227000,PAGAMENT CANON AIGUA,4000.0,200000.0,204000.0,161090.05
4590,449000,APORTACIÓ EMPRESA MUNICIPAL DE SERVEIS I OBRES,1565000.0,85500.0,1650500.0,1650500.0
4590,610001,OBRES XARXA HIDRANTS SOTERRAMENT TREN,0.0,26500.0,26500.0,24067.86
4590,619300,INVERSIONS EN SERVEIS D'AIGUA I ENLLUMENTAT PÚBLIC,0.0,440931.68,440931.68,375434.51
4590,623100,INVERSIONS EN MAQUINÀRIA,0.0,25800.0,25800.0,20653.17
4590,632300,INVERSIONS EN ALTRES EQUIPAMENTS I SERVEIS,0.0,211753.19,211753.19,83170.36
4590,770000,DIPÒSIT TURÓ DE LA BANDERA ATLL,0.0,620632.87,620632.87,0.0
9120,100000,ASSIGNACIONS CARRECS POLITICS,111000.0,0.0,111000.0,111216.75
9120,226010,PROTOCOL ALCALDIA,2500.0,0.0,2500.0,5495.74
9120,230000,DIETES ÒRGANS DE GOVERN,500.0,0.0,500.0,66.08
9120,231000,DESPESES LOCOMOCIÓ ÒRGANS DE GOVERN,500.0,0.0,500.0,196.05
9200,120000,BASIQUES FUNCIONARIS SERVEIS GENERALS,71300.0,-1400.0,69900.0,67789.21
9200,121000,COMPLEMENT. FUNCIONARIS SERVEIS GENERALS,139000.0,0.0,139000.0,143803.14
9200,130000,RETRIBUCIONS PERSONAL FIXE SERVEIS GENERALS,410000.0,5000.0,415000.0,405497.61
9200,131000,RETRIBUCIONS PERSONAL EVENTUAL SERVEIS GENERALS,63500.0,7000.0,70500.0,71119.9
9200,151000,GRATIFICACIONS HORES EXTRES,10000.0,36400.0,46400.0,49800.49
9200,160000,QUOTES CORPORACIO SEGURETAT SOCIAL,802500.0,-41700.0,760800.0,769119.39
9200,162000,FORMACIO I PERFECCIONAMENT PERSONAL FUNC,1500.0,0.0,1500.0,335.0
9200,162001,FORMACIO I PERFECCIONAMENT PERSONAL LABORAL,1000.0,0.0,1000.0,504.0
9200,162090,ALTRES DESPESES SOCIALS,6000.0,0.0,6000.0,1248.25
9200,202000,LLOGUERS IMMOBLES,4000.0,8450.0,12450.0,12365.82
9200,204000,RÈNTING VEHICLES MUNICIPALS,38500.0,0.0,38500.0,38455.89
9200,206000,"RÈNTING INFORMÀTICA, EQUIPS OFICINA, ETC",8500.0,3500.0,12000.0,11034.48
9200,216000,MANTENIMENT DEL SISTEMA INFORMÀTIC,1000.0,1100.0,2100.0,2160.7
9200,219000,ESTRIS I CONSERVACIÓ MATERIAL SERVEIS GENERALS,1000.0,0.0,1000.0,1002.7
9200,220000,MATERIAL D'OFICINA SERVEIS GENERALS,9000.0,0.0,9000.0,8939.6
9200,220010,"LLIBRES, REVISTES I ALTRES PUBLICACIONS",1800.0,0.0,1800.0,676.8
9200,220020,MATERIAL INFORMÀTIC NO INVENTARIABLE,1500.0,0.0,1500.0,345.87
9200,221000,SUBMINISTRAMENT ELÈCTRIC DEPENDÈNCIES S. GENERALS,37000.0,-2000.0,35000.0,31629.19
9200,221001,SUBMINISTRAMENT ELÈCTRIC ALTRES DEPENDÈNCIES,27000.0,0.0,27000.0,16519.95
9200,221020,SUBM.COMBUSTIBLE DEPENDÈNCIES SERVEIS GENERALS,10000.0,3000.0,13000.0,11810.52
9200,221040,VESTUARI,115.0,0.0,115.0,513.6
9200,222000,"TELÈFONS, FAX I CORREU",105000.0,40600.0,145600.0,156526.79
9200,222990,SERVEIS DE MISSATGERS,14000.0,3500.0,17500.0,18182.76
9200,224000,ASSEGURANCES PARC MÒBIL,3000.0,0.0,3000.0,1917.19
9200,224001,ASSEGURANCES EDIFICIS,7500.0,-1500.0,6000.0,5945.58
9200,224002,ASSEGURANCES RESPONSABILITAT CIVIL,18000.0,-8000.0,10000.0,10000.0
9200,224003,ASSEGURANCES PERSONAL,6700.0,-1900.0,4800.0,4737.25
9200,224004,ALTRES ASSEGURANCES,5500.0,0.0,5500.0,5515.44
9200,226030,ANUNCIS EN BUTLLETINS OFICIALS  I MITJANS COMUNICACIÓ,5000.0,0.0,5000.0,3308.31
9200,226040,"HONORARIS SERVEIS JURÍDICS, NOTARIALS I REGISTRALS",20000.0,31000.0,51000.0,49058.97
9200,226990,DESPESES FUNCIONAMENT SERVEIS GENERALS,10000.0,0.0,10000.0,11268.37
9200,226991,DESPESES COMUNITATS DE PROPIETARIS,5000.0,0.0,5000.0,4389.54
9200,226992,"DESPESES SINISTRES VIA PÚBLICA, VEHICLES, ETC.",13000.0,-9000.0,4000.0,1569.96
9200,226993,DESPESES FUNCIONAMENT URBANISME,1500.0,0.0,1500.0,747.85
9200,226994,DESPESES PER EXECUCIO SUBSIDIÀRIA D'OBRES,33925.0,63000.0,96925.0,95923.88
9200,226995,INDEMNITZACIO HORTS MONTMELÓ,0.0,25500.0,25500.0,25326.0
9200,227000,DESPESES DE PARTICIPACIÓ CIUTADANA,12000.0,0.0,12000.0,10980.75
9200,227080,SERVEIS DE RECAPTACIÓ ORGANISME AUTÒNOM,150000.0,0.0,150000.0,155885.31
9200,227990,CONTRACTES DE MANTENIMENT DIVERSOS SERVEIS,122000.0,15000.0,137000.0,151597.97
9200,227991,SERVEIS D'ADMINISTRACIÓ GENERAL,10000.0,11400.0,21400.0,17898.84
9200,227992,SERVEIS MANTENIMENT SISTEMA INFORMÀTIC,25000.0,0.0,25000.0,26360.1
9200,227993,SERVEI MANTENIMENT EQUIPS MULTIFUNCIÓ,19000.0,2000.0,21000.0,19658.57
9200,227994,ALTRES SERVEIS INFORMÀTICS,1000.0,0.0,1000.0,935.11
9200,227995,PREVENCIÓ DE SALUT I RISCOS LABORALS,10000.0,0.0,10000.0,8462.56
9200,227996,DESPESES SERVEIS CREU ROJA,2000.0,-1800.0,200.0,0.0
9200,227997,PLANS AUTOPROTECCIÓ,4100.0,1600.0,5700.0,5687.0
9200,230200,DIETES PERSONAL ADMINISTRACIÓ GENERAL,1000.0,0.0,1000.0,44.7
9200,231200,DESPESES LOCOMOCIÓ ADMINISTRACIÓ GENERAL,1000.0,800.0,1800.0,2283.08
9200,462000,ALTRES SUBVENCIONS ADMINISTRACIONS LOCALS,100.0,0.0,100.0,0.0
9200,466000,FEDERACIÓ DE MUNICIPIS DE CATALUNYA,1800.0,0.0,1800.0,1761.89
9200,466001,ASSOCIACIÓ CATALANA DE MUNICIPIS I COMARQUES,1500.0,0.0,1500.0,1492.0
9200,480000,SUBVENCIÓ GRUPS POLÍTICS MUNICIPALS,45600.0,0.0,45600.0,45600.0
9200,480003,TRANSFERÈNCIA HABITAPARETS,10000.0,0.0,10000.0,11500.03
9200,610000,INVERSIONS 2012,100.0,0.0,100.0,0.0
9200,626000,INVERSIONS EN EQUIPS PER A PROCESSOS D'INFORMACIÓ,0.0,4000.0,4000.0,2934.23
9200,640000,INVERSIONS EN APLICACIONS INFORMÀTIQUES,0.0,12159.7,12159.7,11004.22
9240,226020,"PUBLICITAT, PROPAGANDA, BUTLLETINS, CALENDARIS I ALTRES",18000.0,0.0,18000.0,15888.62
9240,226990,DESPESES DE FUNCIONAMENT SERVEI DE COMUNICACIÓ,100.0,0.0,100.0,0.0
9240,226991,PRESTACIÓ SERVEIS DISSENY I  COMUNICACIÓ,20600.0,0.0,20600.0,19992.0
9240,467000,APORTACIÓ CONSORCI LOCALRET,1050.0,0.0,1050.0,1047.74
9240,467001,APORTACIÓ CONSORCI TELEDIGITAL MOLLET,50000.0,8700.0,58700.0,53919.6
9290,270000,FONS DE CONTINGENCIA,270000.0,-270000.0,0.0,0.0
#,,T O T A L S,10143100.0,2074232.87,12217332.87,11156964.65
